"id","ethambutol"
"ERR1034990",0
"ERR1034993",0
"ERR1034992",0
"ERR1034995",0
"ERR1034994",0
"ERR1034997",0
"ERR1034996",0
"ERR1034999",0
"ERR1034998",0
"ERR019569",0
"ERR019562",1
"ERR019565",0
"ERR019564",1
"ERR019567",0
"ERR1035130",NA
"ERR182003",NA
"ERR182002",NA
"ERR552633",0
"ERR161120",NA
"ERR161123",NA
"ERR161122",NA
"ERR1035008",0
"ERR1035009",0
"ERR161127",NA
"ERR161129",NA
"ERR161128",NA
"ERR1035006",0
"ERR1035007",0
"ERR1035000",0
"ERR1035001",0
"ERR1035002",0
"ERR212111",0
"ERR037550",NA
"ERR037551",NA
"ERR037552",NA
"ERR037553",NA
"ERR037554",NA
"ERR037555",NA
"SRR671773",0
"ERR176635",0
"ERR176634",0
"ERR176637",0
"ERR176636",0
"ERR176631",0
"ERR176630",0
"ERR176633",0
"ERR176632",0
"ERR760906",1
"ERR760907",1
"ERR760904",1
"SRR671807",1
"ERR760902",1
"ERR760903",1
"ERR760901",1
"SRR671800",0
"ERR1035238",1
"SRR671801",0
"SRR671802",0
"ERR1034979",0
"SRR671775",0
"ERR760857",1
"ERR760781",1
"ERR1034819",0
"ERR176743",NA
"ERR176742",0
"ERR176745",NA
"ERR176744",NA
"ERR176747",NA
"ERR176746",NA
"ERR176749",NA
"ERR176748",NA
"ERR760836",1
"ERR760835",1
"ERR845329",1
"SRR671729",0
"SRR671728",1
"SRR671725",1
"SRR671724",1
"SRR671727",0
"SRR671726",1
"SRR671721",1
"SRR671720",1
"SRR671723",0
"SRR671722",0
"ERR221595",NA
"ERR221594",NA
"ERR221597",NA
"ERR221596",0
"ERR221591",NA
"ERR221590",NA
"ERR221593",NA
"ERR221592",NA
"ERR221599",NA
"ERR221598",0
"ERR176565",NA
"ERR176564",NA
"ERR176567",0
"ERR176566",NA
"ERR176561",NA
"ERR176563",NA
"ERR176562",NA
"ERR1034802",NA
"ERR176569",0
"ERR1034748",1
"ERR1036277",NA
"SRR058399",0
"ERR212056",NA
"ERR212057",NA
"ERR212054",0
"ERR212055",NA
"ERR212053",NA
"ERR036209",0
"ERR036208",0
"ERR036206",0
"ERR036205",0
"ERR036204",0
"ERR036203",0
"ERR036202",0
"ERR036201",0
"ERR036200",0
"ERR1034822",NA
"ERR1036274",0
"ERR1034825",NA
"ERR1034824",NA
"ERR1035050",0
"ERR1034827",NA
"ERR760786",1
"ERR760751",1
"ERR1034826",1
"ERR1034919",0
"ERR1036275",NA
"ERR1035099",1
"ERR757161",1
"ERR181751",0
"ERR181752",NA
"ERR181753",NA
"ERR181754",NA
"ERR181755",NA
"ERR181756",NA
"ERR181757",NA
"ERR181758",NA
"ERR181759",NA
"ERR1034918",0
"ERR182056",NA
"ERR1035093",0
"ERR760788",1
"ERR1035092",0
"ERR182057",NA
"ERR245763",NA
"ERR1034970",0
"ERR1034749",0
"ERR1035200",0
"ERR245769",NA
"ERR245702",NA
"ERR245703",NA
"ERR245700",NA
"ERR245701",NA
"ERR245707",NA
"ERR245704",NA
"ERR245705",NA
"ERR245708",NA
"ERR245709",NA
"ERR038739",1
"ERR182055",NA
"ERR1034813",NA
"ERR245838",0
"ERR245839",NA
"ERR245834",NA
"ERR245835",NA
"ERR245836",0
"ERR245837",NA
"ERR245830",NA
"ERR245831",NA
"ERR245832",0
"ERR245833",NA
"ERR762352",1
"ERR1034880",0
"ERR757166",1
"ERR1035349",0
"ERR1035348",0
"ERR757167",1
"ERR1035343",1
"ERR1035342",0
"ERR1035341",0
"ERR1035340",0
"ERR1035347",1
"ERR1035346",0
"ERR1035345",0
"ERR1035344",1
"ERR757162",1
"ERR553288",0
"ERR221524",NA
"ERR1034838",0
"ERR1034839",0
"ERR757160",1
"ERR760887",1
"ERR1034832",1
"ERR1034833",NA
"ERR1034830",1
"ERR181999",NA
"ERR1034836",NA
"ERR1034837",NA
"ERR1034834",NA
"ERR1034835",NA
"ERR181916",NA
"ERR181917",NA
"ERR181914",NA
"ERR181915",NA
"ERR181912",NA
"ERR181913",NA
"ERR181910",NA
"ERR181911",NA
"ERR760596",1
"ERR181918",NA
"ERR181919",NA
"ERR760844",1
"ERR181995",NA
"ERR1035129",NA
"ERR1035128",NA
"ERR1035127",1
"ERR1035126",0
"ERR1035125",NA
"SRR057660",0
"ERR1035123",NA
"ERR1035122",NA
"ERR1035121",NA
"ERR1035120",NA
"ERR757175",1
"ERR757174",1
"ERR757177",1
"ERR757176",1
"ERR757171",1
"ERR757173",1
"ERR757172",1
"ERR760599",1
"ERR190356",0
"ERR757178",1
"ERR163998",0
"ERR019572",1
"ERR019573",0
"ERR019570",0
"ERR163999",0
"ERR019574",0
"ERR019575",1
"ERR163996",0
"SRR671830",0
"ERR552236",0
"ERR760735",1
"ERR190357",0
"ERR760737",1
"ERR161132",NA
"ERR161133",NA
"ERR161130",NA
"ERR161131",NA
"ERR161136",0
"ERR161137",0
"ERR161134",NA
"ERR552623",0
"ERR190354",NA
"ERR161138",0
"ERR161139",0
"ERR552629",0
"ERR037525",NA
"ERR037524",NA
"ERR037527",NA
"ERR037526",NA
"ERR552408",0
"ERR037520",0
"ERR037523",NA
"ERR037522",0
"ERR176626",0
"ERR176627",0
"ERR176624",0
"ERR176625",0
"ERR176622",0
"ERR176623",0
"ERR176620",0
"ERR176621",0
"ERR221527",NA
"ERR190355",0
"ERR1034797",0
"ERR1034796",1
"ERR1034795",0
"ERR1034914",0
"ERR1034794",0
"ERR171164",0
"ERR171165",0
"ERR171160",0
"ERR171161",0
"ERR171162",0
"ERR171163",0
"ERR552714",0
"ERR212098",NA
"ERR212099",NA
"ERR760753",1
"ERR221528",0
"ERR221529",0
"ERR176752",0
"ERR176753",NA
"ERR176750",NA
"ERR176756",0
"ERR176757",0
"ERR176754",0
"ERR176755",0
"ERR176758",0
"ERR176759",0
"ERR760803",1
"ERR760802",1
"ERR760801",1
"ERR760800",1
"ERR1034690",0
"ERR760877",1
"ERR190350",NA
"SRR671738",0
"SRR671739",1
"SRR671736",0
"SRR671737",1
"SRR671734",0
"SRR671735",0
"SRR671732",1
"SRR671733",0
"SRR671730",0
"SRR671731",0
"ERR221586",NA
"ERR221587",NA
"ERR221584",NA
"ERR221582",NA
"ERR221580",NA
"ERR221581",NA
"ERR190351",NA
"ERR1035049",0
"ERR176576",0
"ERR176577",0
"ERR176574",0
"ERR176575",0
"ERR176572",0
"ERR176573",0
"ERR176570",0
"ERR176571",0
"ERR176578",0
"ERR176579",NA
"ERR212069",NA
"ERR212068",NA
"ERR212063",NA
"ERR221526",0
"ERR212060",NA
"ERR212067",NA
"ERR212066",NA
"ERR212065",NA
"ERR212064",NA
"ERR036210",0
"ERR036212",0
"ERR036213",0
"ERR036214",0
"ERR036216",0
"ERR036217",0
"ERR036218",0
"ERR036219",0
"ERR1034821",1
"ERR553115",0
"ERR1035066",0
"ERR553111",0
"ERR1035067",NA
"ERR1034820",NA
"ERR1035064",0
"ERR181725",NA
"ERR181724",NA
"ERR181727",0
"ERR181726",NA
"ERR181721",NA
"ERR181720",NA
"ERR181723",NA
"ERR181722",NA
"ERR1035062",0
"ERR181729",NA
"ERR181728",NA
"ERR1035063",0
"ERR1035060",0
"ERR1034823",NA
"ERR1035061",1
"ERR1035142",0
"ERR216907",NA
"ERR1035068",0
"ERR1035069",0
"ERR760797",1
"ERR176613",NA
"ERR176612",NA
"ERR216903",NA
"ERR176611",NA
"ERR245737",NA
"ERR245736",NA
"ERR245735",NA
"ERR176610",NA
"ERR245733",0
"ERR245732",NA
"ERR245731",NA
"ERR245730",NA
"ERR037532",NA
"ERR245739",NA
"ERR037533",NA
"ERR037530",NA
"ERR216908",NA
"ERR037531",NA
"ERR216909",NA
"ERR760924",1
"ERR245828",NA
"ERR760925",1
"ERR760795",1
"ERR190369",NA
"ERR190368",NA
"ERR760754",1
"ERR1034759",0
"ERR1034758",0
"ERR182005",NA
"ERR182004",NA
"ERR182007",NA
"ERR182006",NA
"ERR182001",NA
"ERR182000",NA
"ERR1035338",0
"ERR1035339",0
"ERR1035336",0
"ERR1035337",1
"ERR1035334",0
"ERR1035335",0
"ERR1035332",1
"ERR1035333",1
"ERR1035330",0
"ERR1035331",1
"ERR1035168",0
"ERR190349",NA
"ERR760793",1
"ERR1034829",NA
"ERR1034828",NA
"ERR181929",NA
"ERR181928",NA
"ERR181923",NA
"ERR181922",NA
"ERR181921",0
"ERR181920",NA
"ERR181927",NA
"ERR181926",NA
"ERR181925",NA
"ERR181924",NA
"ERR190348",NA
"ERR760792",1
"ERR161032",NA
"ERR161031",NA
"ERR161030",NA
"ERR161036",NA
"ERR161035",NA
"ERR161038",NA
"ERR1035242",1
"ERR1035243",0
"ERR1035240",1
"ERR1035241",0
"ERR1035246",0
"ERR1035247",1
"ERR1035244",1
"ERR1035245",1
"ERR1035248",0
"ERR1035249",0
"ERR757168",1
"ERR757169",1
"ERR757179",1
"ERR760790",1
"ERR190345",NA
"ERR760794",1
"ERR161107",NA
"ERR161106",NA
"ERR161105",0
"ERR161104",NA
"ERR161103",NA
"ERR161102",NA
"ERR161101",NA
"ERR161100",NA
"ERR760748",1
"ERR760749",1
"ERR161109",NA
"ERR161108",NA
"ERR037536",NA
"ERR037537",NA
"ERR037534",NA
"ERR037535",NA
"ERR176617",0
"ERR176616",0
"ERR176615",0
"ERR176614",NA
"ERR190344",NA
"ERR212039",NA
"ERR176619",0
"ERR176618",0
"ERR760920",1
"ERR760921",1
"ERR037538",NA
"ERR037539",NA
"ERR552360",0
"ERR552368",0
"ERR190347",0
"ERR040123",1
"ERR757150",1
"ERR760764",1
"ERR760783",1
"ERR176767",NA
"ERR760811",1
"ERR176765",0
"ERR176764",0
"ERR760814",1
"ERR176762",0
"ERR176761",0
"ERR176760",0
"ERR212180",NA
"ERR212181",NA
"ERR176769",NA
"ERR176768",NA
"ERR1034685",1
"ERR1034684",0
"ERR1034687",0
"ERR1034686",0
"ERR1034681",NA
"ERR1034680",1
"ERR1034683",0
"ERR1034682",0
"ERR1034689",0
"ERR1034688",0
"ERR245782",NA
"ERR1035214",1
"ERR1035217",0
"ERR176819",0
"ERR176818",0
"ERR176549",NA
"ERR176548",NA
"ERR176811",0
"ERR176810",0
"ERR176813",0
"ERR176812",0
"ERR176815",0
"ERR176546",NA
"ERR176545",NA
"ERR176544",NA
"ERR760822",1
"ERR1035213",0
"ERR212078",NA
"ERR212079",NA
"ERR212075",NA
"ERR212077",NA
"ERR212070",NA
"ERR552184",0
"ERR212072",NA
"ERR212073",NA
"SRR671826",1
"SRR671827",0
"ERR190342",NA
"SRR671824",0
"SRR671825",1
"SRR671822",1
"SRR671791",0
"ERR760894",1
"SRR671820",0
"SRR671793",0
"ERR760784",1
"ERR760812",1
"ERR181736",NA
"ERR181737",NA
"ERR181734",NA
"ERR1034721",NA
"ERR181732",NA
"ERR181733",NA
"ERR181730",NA
"ERR181731",NA
"ERR1034726",1
"ERR181738",NA
"ERR181739",NA
"ERR760755",1
"SRR058420",0
"ERR760826",1
"ERR760818",1
"ERR760870",1
"ERR1034928",0
"ERR1034728",0
"ERR1034929",0
"ERR760909",1
"ERR190353",NA
"ERR553035",0
"ERR245728",NA
"ERR245729",NA
"ERR1034927",0
"ERR245720",NA
"ERR245721",NA
"ERR245722",NA
"ERR245723",NA
"ERR245724",NA
"ERR245725",0
"ERR245726",NA
"ERR245727",NA
"ERR1034831",NA
"ERR1034922",0
"ERR1034923",0
"ERR551079",0
"ERR760851",1
"ERR551071",0
"ERR550738",0
"ERR760758",1
"ERR182016",NA
"ERR182017",NA
"ERR182015",NA
"ERR1035329",0
"ERR1035328",0
"ERR182010",NA
"ERR182011",NA
"ERR1035325",1
"ERR1035324",1
"ERR1035327",0
"ERR1035326",1
"ERR1035321",1
"ERR1035320",0
"ERR551678",0
"ERR1035322",0
"ERR245747",0
"ERR760886",1
"ERR1035015",1
"ERR181938",NA
"ERR181939",NA
"ERR181934",0
"ERR181935",NA
"ERR181936",NA
"ERR181937",NA
"ERR181930",0
"ERR181931",NA
"ERR181932",0
"ERR181933",0
"ERR245741",1
"ERR161024",NA
"ERR161025",NA
"ERR161026",NA
"ERR161027",0
"ERR211996",NA
"ERR161021",NA
"ERR161022",NA
"ERR161023",NA
"ERR757152",1
"ERR211998",0
"ERR211999",NA
"ERR161028",NA
"ERR161029",NA
"ERR1035251",0
"ERR1035250",0
"ERR1035253",0
"ERR1035252",0
"ERR1035255",0
"ERR1035254",0
"ERR1035257",0
"ERR1035256",0
"ERR1035259",1
"ERR1035258",1
"ERR019551",1
"ERR019552",1
"ERR019553",0
"ERR019556",1
"ERR019557",1
"ERR019558",0
"ERR019559",0
"ERR845328",1
"ERR1035136",0
"ERR760816",1
"ERR1035137",0
"ERR161118",NA
"ERR161119",NA
"ERR161110",NA
"ERR161111",NA
"ERR161113",NA
"ERR161114",NA
"ERR161115",NA
"ERR161116",NA
"ERR161117",NA
"ERR1035075",0
"ERR176543",0
"ERR1035077",0
"ERR1035076",1
"ERR1035071",0
"ERR1035070",0
"ERR1035073",0
"ERR176542",NA
"ERR1035079",0
"ERR176541",NA
"ERR176604",0
"ERR176605",0
"ERR176606",0
"ERR176540",NA
"ERR176600",NA
"ERR176601",0
"ERR176602",0
"ERR176603",0
"ERR176608",0
"ERR176609",0
"ERR176814",0
"ERR176817",0
"ERR760799",1
"ERR176816",0
"ERR552219",NA
"ERR1034857",NA
"ERR161200",NA
"ERR161201",NA
"ERR161203",NA
"ERR176770",NA
"ERR176772",NA
"ERR176773",NA
"ERR176774",NA
"ERR176775",NA
"ERR176776",NA
"ERR176777",NA
"ERR760865",1
"ERR760867",1
"ERR760860",1
"ERR760863",1
"ERR760869",1
"ERR757188",1
"ERR551088",0
"ERR037509",0
"ERR037508",0
"ERR037503",0
"ERR037502",0
"ERR037500",0
"ERR037507",0
"SRR671719",1
"ERR037505",0
"ERR037504",0
"ERR027458",1
"ERR176808",0
"ERR176809",0
"ERR176558",NA
"ERR176559",NA
"ERR176802",0
"ERR176555",0
"ERR176800",NA
"ERR176557",NA
"ERR176550",NA
"ERR176807",0
"ERR176804",0
"ERR176805",0
"ERR163989",NA
"ERR163985",NA
"ERR163984",0
"ERR163987",NA
"ERR163986",NA
"ERR163981",NA
"ERR163980",NA
"ERR163983",NA
"ERR163982",NA
"ERR212081",NA
"ERR212080",0
"ERR212083",0
"ERR212085",0
"ERR212084",0
"ERR212087",0
"ERR212086",0
"ERR212089",NA
"ERR212088",0
"ERR1034786",0
"ERR1034787",0
"ERR1034780",NA
"ERR1034781",NA
"ERR1034782",NA
"ERR1034783",0
"ERR027450",1
"ERR027451",1
"ERR027452",1
"ERR027454",1
"ERR212071",NA
"ERR027456",1
"ERR181709",NA
"ERR181708",NA
"ERR181703",NA
"ERR181702",NA
"ERR181701",NA
"ERR181700",NA
"ERR181707",NA
"ERR181706",NA
"ERR181705",NA
"ERR181704",NA
"ERR553007",0
"ERR216980",NA
"ERR216982",NA
"ERR757164",1
"ERR245759",0
"ERR245758",NA
"ERR245755",NA
"ERR245754",NA
"ERR245757",0
"ERR245756",NA
"ERR245751",NA
"ERR245750",NA
"ERR245753",NA
"ERR245752",NA
"ERR757165",1
"ERR1035178",0
"ERR760768",1
"ERR1035004",0
"ERR182028",NA
"ERR1035005",0
"ERR182023",NA
"ERR182022",NA
"ERR182021",NA
"ERR182020",NA
"ERR182027",NA
"ERR182026",NA
"ERR182025",NA
"ERR182024",NA
"ERR1035310",1
"ERR1035311",0
"ERR1035312",1
"ERR1035313",0
"ERR1035314",0
"ERR1035315",1
"ERR1035316",1
"ERR1035317",0
"ERR1035318",1
"ERR1035319",1
"ERR760760",1
"ERR040118",0
"ERR1034803",NA
"ERR037499",0
"ERR1034801",NA
"ERR1034800",NA
"ERR1034805",NA
"ERR037498",0
"ERR760750",1
"ERR176639",0
"ERR176638",0
"ERR757148",1
"ERR221525",0
"ERR550691",0
"ERR1035264",0
"ERR1035265",0
"ERR1035266",1
"ERR1035267",0
"ERR1035260",1
"ERR1035261",0
"ERR1035262",0
"ERR1035263",0
"ERR1035268",1
"ERR1035269",0
"ERR190346",NA
"ERR037495",0
"ERR037494",0
"ERR190343",NA
"ERR552414",0
"ERR1035048",0
"ERR212110",0
"ERR161169",NA
"ERR161168",NA
"SRR057619",0
"ERR161165",NA
"ERR161164",NA
"ERR161167",NA
"ERR161166",NA
"ERR161161",NA
"ERR161160",NA
"SRR671859",0
"ERR161162",NA
"ERR760852",1
"ERR760900",1
"ERR181819",NA
"ERR181818",NA
"ERR1036278",NA
"ERR760789",1
"ERR1035047",0
"ERR552743",0
"ERR760908",1
"ERR757147",1
"ERR1034791",0
"ERR176709",0
"ERR176708",0
"ERR760782",1
"ERR176705",NA
"ERR176707",0
"ERR176706",0
"ERR176701",NA
"ERR176700",NA
"ERR176703",NA
"ERR760874",1
"ERR760872",1
"ERR181815",0
"ERR182008",NA
"ERR760595",1
"ERR181814",NA
"ERR760878",1
"ERR212002",NA
"ERR037518",0
"ERR037519",0
"ERR037514",NA
"ERR037515",0
"ERR037516",0
"ERR037517",0
"ERR037510",0
"ERR037511",0
"ERR037512",0
"ERR037513",NA
"ERR845303",1
"ERR845305",1
"ERR845306",1
"ERR845307",1
"ERR1034774",NA
"SRR671871",0
"SRR671870",0
"SRR671873",0
"SRR671872",0
"SRR671875",0
"SRR671874",0
"SRR671877",0
"SRR671876",0
"SRR671879",0
"SRR671878",0
"ERR163995",0
"ERR163992",NA
"ERR163993",NA
"ERR163990",NA
"ERR163991",NA
"ERR212092",NA
"ERR212093",NA
"ERR036249",0
"ERR036248",0
"ERR212096",NA
"ERR212097",NA
"ERR212094",NA
"ERR212095",NA
"ERR036243",0
"ERR036242",0
"ERR036241",0
"ERR036240",0
"ERR036247",0
"ERR036246",0
"ERR036245",0
"ERR036244",0
"ERR176499",NA
"ERR176498",NA
"ERR176495",NA
"ERR176494",NA
"ERR176497",NA
"ERR176496",NA
"ERR176491",0
"ERR176490",NA
"ERR176493",NA
"ERR176492",NA
"ERR1036293",NA
"ERR1034888",NA
"ERR760831",1
"ERR212017",0
"ERR181718",NA
"ERR181719",NA
"ERR181714",NA
"ERR181715",NA
"ERR181716",0
"ERR181717",NA
"ERR181710",0
"ERR181713",NA
"ERR182041",NA
"ERR221553",0
"ERR221552",NA
"ERR221555",NA
"ERR221554",NA
"ERR221557",NA
"ERR221556",NA
"ERR221559",NA
"ERR221558",NA
"ERR1034881",NA
"ERR182042",NA
"ERR182045",NA
"ERR182044",NA
"ERR1034885",NA
"ERR760883",1
"ERR182046",NA
"ERR553010",0
"SRR058081",0
"ERR216979",NA
"SRR671840",1
"ERR760882",1
"SRR671841",1
"SRR671842",1
"SRR671843",0
"ERR245748",NA
"ERR245749",NA
"ERR245746",0
"SRR671844",1
"ERR245744",0
"ERR245745",0
"ERR245742",0
"ERR245743",0
"SRR671845",1
"ERR760881",1
"SRR671846",0
"SRR671847",0
"ERR760838",1
"ERR245846",NA
"ERR181688",NA
"ERR760880",1
"SRR058402",0
"SRR058401",0
"SRR058400",0
"ERR181676",NA
"ERR181689",NA
"ERR1035041",0
"ERR182038",NA
"ERR182039",NA
"ERR760833",1
"ERR182034",NA
"ERR182035",NA
"ERR182036",NA
"ERR182037",NA
"ERR182030",NA
"ERR182031",NA
"ERR182032",NA
"ERR1035307",1
"ERR1035306",1
"ERR1035305",1
"ERR1035304",1
"ERR1035303",0
"ERR1035302",1
"ERR1035301",0
"ERR1035300",1
"ERR1035042",0
"ERR1035309",0
"ERR1035308",0
"ERR760834",1
"ERR757170",NA
"ERR1034876",0
"ERR1034877",0
"ERR1034874",0
"ERR1034875",0
"ERR1034872",NA
"ERR1034873",NA
"ERR1034870",NA
"ERR1034871",1
"ERR1034878",NA
"ERR1034879",NA
"ERR1035279",0
"ERR1035278",0
"ERR1035273",0
"ERR1035272",1
"ERR1035271",1
"ERR1035270",0
"ERR1035277",1
"ERR1035276",0
"ERR1035275",0
"ERR1035274",0
"ERR760859",1
"ERR760864",1
"ERR1034908",1
"ERR1034909",NA
"ERR760837",1
"ERR1034902",NA
"ERR1034903",1
"ERR1034900",NA
"ERR1034901",NA
"ERR1034906",NA
"ERR1034907",NA
"ERR1034904",NA
"ERR1034905",0
"ERR221532",NA
"ERR1035046",0
"ERR161178",NA
"ERR161179",NA
"ERR161176",NA
"ERR161177",NA
"ERR1035055",0
"ERR161175",NA
"ERR161172",NA
"ERR1035052",0
"ERR1035051",0
"ERR161171",NA
"ERR221531",NA
"ERR212142",NA
"ERR181683",NA
"ERR245688",NA
"ERR221530",0
"ERR551311",0
"ERR1035059",0
"ERR1035058",0
"ERR1035057",0
"ERR1035056",NA
"ERR190410",0
"ERR760912",1
"ERR760849",NA
"ERR1035054",0
"ERR176718",NA
"ERR176719",NA
"ERR176716",NA
"ERR176717",NA
"ERR176714",0
"ERR176715",NA
"ERR176712",0
"ERR176713",0
"ERR176710",0
"ERR176711",0
"ERR1034650",NA
"ERR1034651",NA
"ERR190329",NA
"ERR190328",NA
"ERR1035116",NA
"ERR1035117",NA
"ERR757163",1
"ERR1035114",NA
"ERR1035115",NA
"ERR1035112",NA
"ERR1035113",NA
"ERR176820",0
"ERR176821",0
"ERR176822",0
"ERR550917",0
"ERR176824",0
"ERR176825",0
"ERR176826",0
"ERR176827",NA
"ERR176828",0
"ERR176829",NA
"ERR1034978",0
"SRR671862",1
"SRR671863",1
"SRR671860",0
"SRR671861",0
"SRR671866",1
"SRR671867",0
"SRR671864",1
"SRR671865",1
"SRR671868",1
"SRR671869",0
"ERR1034972",0
"ERR1034971",0
"ERR176488",0
"ERR176489",0
"ERR176486",0
"ERR176487",0
"ERR176484",0
"ERR176485",0
"ERR176483",0
"ERR176480",0
"ERR176481",0
"ERR1035133",NA
"ERR760884",1
"ERR1034757",1
"ERR1034790",0
"ERR212139",NA
"ERR221543",NA
"ERR221540",NA
"ERR221546",NA
"ERR221547",NA
"ERR221545",NA
"ERR212131",NA
"ERR212130",NA
"ERR212133",NA
"ERR212132",NA
"ERR212135",NA
"ERR212134",NA
"ERR212137",NA
"ERR212136",NA
"ERR760598",1
"ERR757159",1
"ERR1034755",0
"ERR212007",0
"ERR216968",NA
"ERR163949",NA
"ERR1035227",1
"ERR163941",NA
"ERR163940",NA
"ERR163943",NA
"ERR163942",NA
"ERR163945",NA
"ERR163944",NA
"ERR163947",NA
"ERR163946",NA
"ERR245773",NA
"ERR245772",NA
"ERR245771",NA
"ERR245770",NA
"ERR245777",0
"ERR245776",NA
"ERR245775",NA
"ERR245774",NA
"ERR245779",NA
"ERR245778",NA
"ERR1034753",0
"ERR553326",0
"ERR553324",0
"SRR058418",0
"SRR058419",0
"SRR058415",0
"SRR058417",0
"ERR212050",NA
"ERR212051",NA
"ERR212117",NA
"ERR1034751",0
"ERR212116",0
"ERR212115",0
"ERR212114",0
"ERR212113",0
"ERR212112",NA
"ERR1034750",0
"ERR212058",1
"ERR760612",1
"ERR760830",1
"ERR212059",0
"ERR1034865",0
"ERR1034864",0
"ERR1034867",0
"ERR1034866",0
"ERR1034861",NA
"ERR1034860",NA
"ERR1034863",NA
"ERR1034793",0
"ERR1034869",0
"ERR1034868",1
"ERR176806",0
"ERR1035198",0
"ERR1035199",1
"ERR1035196",0
"ERR1035194",0
"ERR1035192",1
"ERR1035193",0
"ERR1035191",0
"ERR550671",0
"ERR245798",NA
"ERR1034792",1
"ERR1035208",0
"ERR1035209",0
"ERR245791",NA
"ERR1035207",1
"ERR245793",NA
"ERR245792",0
"ERR245795",NA
"ERR1035203",0
"ERR245797",NA
"ERR245796",NA
"ERR181893",NA
"ERR181892",NA
"ERR181891",NA
"ERR181890",NA
"ERR181896",0
"ERR181895",NA
"ERR181894",NA
"ERR552817",0
"ERR1034747",0
"ERR181899",NA
"ERR181898",NA
"ERR161095",NA
"ERR161094",NA
"ERR161097",NA
"ERR161096",NA
"ERR161091",NA
"ERR161090",NA
"ERR161093",NA
"ERR161092",NA
"ERR1034911",1
"ERR1034910",NA
"ERR1034913",1
"ERR1034912",0
"ERR161099",NA
"ERR161098",NA
"ERR1034917",0
"ERR1034916",0
"ERR181879",0
"ERR181878",0
"ERR181871",0
"ERR181870",0
"ERR181873",0
"ERR181872",0
"ERR181875",0
"ERR181874",0
"ERR181877",0
"ERR181876",0
"ERR161143",0
"ERR161142",0
"ERR161141",0
"ERR1035021",0
"ERR161147",0
"ERR161146",0
"ERR161145",0
"ERR161144",0
"ERR161149",NA
"ERR161148",0
"ERR126640",NA
"ERR126642",0
"SRR671770",1
"ERR1034719",NA
"ERR181691",NA
"ERR1034718",NA
"ERR1035323",0
"ERR760732",1
"ERR182019",NA
"ERR216942",NA
"ERR190408",NA
"ERR190409",NA
"ERR190406",NA
"ERR190407",NA
"ERR190404",NA
"ERR190405",NA
"ERR190402",NA
"ERR190403",NA
"ERR190400",NA
"ERR190401",NA
"ERR176723",0
"ERR176722",0
"ERR176721",0
"ERR176720",NA
"ERR176727",0
"ERR176726",0
"ERR176725",0
"ERR176724",0
"ERR190330",NA
"ERR190331",NA
"ERR176729",0
"ERR176728",0
"ERR190334",NA
"ERR190335",NA
"ERR190336",NA
"ERR190337",NA
"ERR1034715",NA
"ERR1034649",NA
"ERR1034714",NA
"ERR760856",1
"ERR760761",1
"ERR176587",NA
"ERR176586",NA
"ERR176585",NA
"ERR176584",NA
"ERR176583",NA
"ERR176582",NA
"ERR176581",NA
"ERR176589",NA
"ERR176588",NA
"SRR671857",1
"SRR671856",0
"SRR671855",1
"SRR671854",1
"SRR671853",1
"SRR671852",0
"SRR671851",1
"SRR671850",1
"ERR124647",NA
"ERR124643",NA
"ERR124641",NA
"ERR124640",NA
"ERR1034814",1
"ERR1034799",0
"ERR1034815",1
"ERR190352",NA
"ERR1034882",0
"ERR1034816",NA
"ERR1034817",NA
"ERR1034811",1
"ERR176459",NA
"ERR176458",NA
"ERR176451",NA
"ERR176453",NA
"ERR176452",NA
"ERR176455",NA
"ERR176454",NA
"ERR176457",NA
"ERR176456",NA
"ERR181695",NA
"ERR181694",NA
"ERR221576",NA
"ERR212128",NA
"ERR212129",NA
"ERR221573",NA
"ERR181697",NA
"ERR221571",NA
"ERR221570",NA
"ERR212122",0
"ERR760746",1
"ERR212120",NA
"ERR181696",NA
"ERR212126",NA
"ERR212127",NA
"ERR212124",NA
"ERR181830",NA
"ERR1036276",1
"ERR760747",1
"ERR216958",NA
"ERR245659",NA
"ERR163958",0
"ERR163959",NA
"ERR760740",1
"ERR163953",0
"ERR163950",NA
"ERR163956",NA
"ERR163957",NA
"ERR163954",NA
"ERR163955",NA
"ERR245764",NA
"ERR245765",NA
"ERR245766",NA
"ERR245767",NA
"ERR245760",NA
"ERR245761",NA
"ERR245762",NA
"ERR211993",NA
"ERR1034742",0
"ERR245768",NA
"ERR211990",0
"ERR211991",NA
"ERR038750",1
"ERR211997",NA
"ERR211994",NA
"ERR1034743",0
"ERR171152",0
"ERR757151",1
"ERR038749",1
"ERR1034744",1
"ERR1034599",0
"ERR760762",NA
"ERR1035098",NA
"ERR1034773",NA
"ERR760743",1
"ERR176823",0
"ERR1034746",0
"ERR040129",1
"ERR1035181",0
"ERR245788",NA
"ERR245789",NA
"ERR1035219",1
"ERR181795",NA
"ERR221613",0
"ERR245783",NA
"ERR245780",NA
"ERR245781",NA
"ERR245786",NA
"ERR245787",NA
"ERR245784",NA
"ERR245785",NA
"ERR181884",NA
"ERR181885",NA
"ERR181886",NA
"ERR181880",0
"ERR181881",0
"ERR181882",NA
"ERR181883",NA
"ERR181888",NA
"ERR181889",NA
"ERR161086",NA
"ERR161084",NA
"ERR161085",0
"ERR161082",NA
"ERR161083",NA
"ERR161080",NA
