"id","moxifloxacin"
"SRR2101773",0
"SRR2101772",0
"SRR2101771",0
"SRR2101770",0
"SRR2101777",0
"SRR2101776",0
"SRR2101775",0
"SRR2101774",0
"SRR2101543",NA
"SRR2101439",0
"SRR2101544",0
"ERR552020",NA
"ERR551170",NA
"ERR552795",NA
"ERR552025",NA
"ERR552028",NA
"SRR2101721",0
"SRR2101648",0
"ERR552248",NA
"ERR552249",NA
"SRR2100739",NA
"ERR551110",NA
"SRR2100046",NA
"SRR2100047",NA
"SRR2100044",NA
"SRR2100045",NA
"SRR2100042",NA
"SRR2100043",NA
"SRR2100040",NA
"SRR2100041",NA
"SRR2100048",NA
"SRR2100049",NA
"ERR552881",NA
"SRR2101644",0
"ERR551720",NA
"ERR550880",NA
"SRR2101430",NA
"SRR2101784",0
"ERR553048",NA
"ERR553043",NA
"SRR2101437",0
"SRR2101431",0
"ERR552597",NA
"ERR550965",NA
"ERR552264",NA
"ERR551933",NA
"ERR551932",NA
"ERR553301",NA
"ERR551936",NA
"ERR553308",NA
"ERR553309",NA
"SRR2101696",0
"ERR551183",NA
"ERR552266",NA
"ERR551684",NA
"ERR553276",NA
"ERR551266",NA
"ERR552009",NA
"ERR163937",NA
"ERR760798",NA
"ERR1034778",NA
"ERR757182",NA
"ERR757184",NA
"ERR757186",NA
"ERR757187",NA
"ERR212030",NA
"ERR1035222",1
"ERR1035223",NA
"ERR1035224",NA
"ERR1035225",NA
"ERR1035226",NA
"ERR212031",NA
"ERR1035228",NA
"ERR1035229",NA
"ERR163974",NA
"ERR1034933",NA
"ERR1034932",NA
"ERR1034931",NA
"ERR1034930",NA
"ERR1034937",NA
"ERR1034936",NA
"ERR1034935",NA
"ERR1034934",NA
"ERR1034939",NA
"ERR1034938",NA
"ERR212038",NA
"SRR057659",NA
"ERR181859",NA
"ERR181858",NA
"ERR760854",NA
"ERR181856",NA
"ERR181855",NA
"ERR181854",NA
"ERR181853",NA
"ERR181852",NA
"ERR181851",NA
"ERR181850",NA
"ERR1035084",NA
"ERR1035085",NA
"ERR1035086",NA
"ERR1035087",NA
"ERR1035080",NA
"ERR1035081",NA
"ERR1035082",NA
"ERR1035083",NA
"ERR1034775",NA
"ERR1035088",NA
"ERR1035089",NA
"ERR181989",NA
"ERR181988",NA
"ERR1034849",NA
"ERR1034848",NA
"ERR181985",NA
"ERR181984",NA
"ERR181987",NA
"ERR1034844",NA
"ERR181981",NA
"ERR1034842",NA
"ERR181983",NA
"ERR181982",NA
"ERR552650",0
"ERR161189",NA
"ERR161188",NA
"ERR161187",NA
"ERR161186",NA
"ERR161185",NA
"ERR161183",NA
"ERR161182",NA
"ERR161181",NA
"ERR161180",NA
"ERR757180",NA
"ERR757181",NA
"ERR221601",NA
"ERR760731",NA
"ERR221600",NA
"ERR037467",NA
"ERR1034777",NA
"ERR1035110",NA
"SRR057725",NA
"ERR221602",NA
"ERR037468",NA
"ERR037469",NA
"ERR1035158",NA
"ERR1035159",NA
"ERR1035152",NA
"ERR1035153",NA
"ERR1035150",NA
"ERR1035151",NA
"ERR1035156",NA
"ERR1035157",NA
"ERR1035154",NA
"ERR1035155",NA
"ERR1034669",NA
"ERR1034668",NA
"ERR1034776",NA
"ERR1035111",NA
"ERR190358",NA
"ERR190359",NA
"ERR037484",NA
"ERR760850",NA
"ERR760733",NA
"ERR164009",NA
"ERR164008",NA
"ERR1034771",NA
"ERR1036288",NA
"ERR551218",0
"ERR164001",NA
"ERR164000",NA
"ERR164003",NA
"ERR164002",NA
"ERR164005",NA
"ERR1036286",NA
"ERR164007",NA
"ERR164006",NA
"ERR1034770",NA
"SRR671813",NA
"SRR671789",NA
"SRR671788",NA
"SRR671839",NA
"SRR671838",NA
"SRR671760",NA
"SRR671835",NA
"SRR671834",NA
"SRR671837",NA
"SRR671836",NA
"SRR671831",NA
"SRR671786",NA
"SRR671833",NA
"SRR671832",NA
"ERR176699",NA
"ERR176698",NA
"ERR176693",NA
"ERR176692",NA
"ERR176690",NA
"ERR176697",NA
"ERR176696",NA
"ERR176695",NA
"SRR671764",NA
"ERR221610",NA
"SRR671767",NA
"ERR760853",NA
"SRR671814",NA
"ERR760734",NA
"ERR1034772",NA
"ERR221611",NA
"ERR027446",0
"ERR176479",NA
"ERR176478",NA
"ERR176477",NA
"ERR176476",NA
"ERR176474",NA
"ERR176473",NA
"ERR176472",NA
"ERR176471",NA
"ERR176470",NA
"ERR1034731",NA
"ERR1036280",NA
"ERR1034733",NA
"ERR760736",NA
"ERR212100",NA
"ERR212101",NA
"ERR212102",NA
"ERR212103",NA
"ERR212104",NA
"ERR212105",NA
"ERR212106",NA
"ERR212107",NA
"ERR212108",NA
"ERR1034735",NA
"ERR027449",NA
"ERR1034734",NA
"ERR1034737",NA
"ERR760739",NA
"ERR1034739",NA
"ERR216939",NA
"ERR1034738",NA
"ERR216935",NA
"ERR216934",NA
"ERR216937",NA
"ERR216936",NA
"ERR216931",NA
"ERR760738",NA
"ERR760868",NA
"SRR058371",NA
"SRR058370",NA
"SRR058373",NA
"ERR163973",NA
"SRR058375",NA
"ERR163975",NA
"ERR163976",NA
"ERR163977",NA
"ERR181682",NA
"SRR058378",NA
"ERR181680",NA
"ERR181681",NA
"ERR181686",NA
"ERR181687",NA
"ERR181684",NA
"ERR181685",NA
"ERR212090",NA
"ERR760926",NA
"ERR1034727",NA
"ERR108137",0
"ERR108136",0
"ERR108135",0
"ERR108134",0
"ERR108133",0
"ERR108132",0
"ERR108131",0
"ERR108130",0
"ERR108138",0
"ERR760927",NA
"SRR058117",NA
"SRR058116",NA
"ERR1035014",NA
"ERR760791",NA
"ERR1034762",NA
"ERR760899",NA
"ERR760848",NA
"ERR760922",NA
"SRR671792",NA
"ERR760890",NA
"ERR040141",NA
"ERR040142",NA
"ERR550641",0
"ERR1035237",1
"ERR1035236",0
"ERR1035235",1
"ERR1035234",0
"ERR1035232",NA
"ERR1035231",NA
"ERR1035230",NA
"ERR1035239",NA
"ERR037506",NA
"ERR552867",0
"ERR552864",0
"ERR1035162",NA
"ERR1034946",NA
"ERR1034947",NA
"ERR1034944",NA
"ERR1034945",NA
"ERR1034942",NA
"ERR1034943",NA
"ERR1034940",NA
"ERR1034941",NA
"ERR760766",NA
"ERR1034948",NA
"ERR1034949",NA
"ERR181841",NA
"ERR181842",NA
"ERR181843",NA
"ERR181844",NA
"ERR181845",NA
"ERR181846",NA
"ERR181848",NA
"ERR181849",NA
"ERR1035091",NA
"ERR1035090",NA
"ERR1035097",NA
"ERR1035096",NA
"ERR1035095",NA
"ERR1035094",NA
"ERR1034756",NA
"ERR181998",NA
"ERR550937",0
"ERR181996",NA
"ERR181997",NA
"ERR181994",NA
"ERR181992",NA
"ERR181993",NA
"ERR181990",NA
"ERR181991",NA
"ERR161190",NA
"ERR161191",NA
"ERR161192",NA
"ERR161193",NA
"ERR161194",NA
"ERR161195",NA
"ERR161197",NA
"ERR161198",NA
"ERR161199",NA
"ERR176551",NA
"ERR1034847",NA
"ERR176552",NA
"ERR1034846",NA
"ERR1034766",NA
"ERR176553",NA
"ERR1034845",NA
"SRR057731",NA
"SRR057732",NA
"SRR057733",NA
"SRR057734",NA
"ERR1035221",1
"ERR1034843",NA
"ERR1035149",NA
"ERR1035148",NA
"ERR1034841",NA
"ERR1034767",NA
"ERR1035166",NA
"ERR1035141",NA
"ERR1035140",NA
"ERR1035143",NA
"ERR1034840",NA
"ERR1035145",NA
"ERR1035144",NA
"ERR1035147",NA
"ERR1035146",NA
"ERR190363",NA
"ERR190362",NA
"ERR190361",NA
"ERR190360",NA
"ERR190366",NA
"ERR1034618",NA
"ERR1034619",NA
"ERR1034616",NA
"ERR1034617",NA
"ERR1034614",NA
"ERR1034615",NA
"ERR1034612",NA
"ERR1034613",NA
"ERR1034610",NA
"ERR1034611",NA
"ERR760611",NA
"ERR1034764",NA
"ERR221607",NA
"ERR164018",NA
"ERR164019",NA
"ERR164012",NA
"ERR164013",NA
"ERR164010",NA
"ERR164011",NA
"ERR164016",NA
"ERR164017",NA
"ERR164014",NA
"ERR164015",NA
"ERR1034765",NA
"ERR760847",NA
"ERR221533",NA
"ERR019571",NA
"SRR671798",NA
"SRR671799",NA
"SRR671828",NA
"SRR671829",NA
"SRR671794",NA
"SRR671795",NA
"SRR671796",NA
"SRR671797",NA
"SRR671790",NA
"SRR671823",NA
"ERR552262",0
"SRR671821",NA
"ERR1034723",NA
"ERR1034720",NA
"ERR190399",NA
"ERR176688",NA
"ERR176689",NA
"ERR1034724",NA
"ERR1034725",NA
"ERR176684",NA
"ERR176685",NA
"ERR176686",NA
"ERR1034729",NA
"ERR176680",NA
"ERR176681",NA
"ERR176682",NA
"ERR176683",NA
"ERR221535",NA
"ERR221534",NA
"ERR1034763",NA
"ERR1034784",NA
"ERR1034785",NA
"ERR760845",NA
"ERR221539",NA
"ERR221538",NA
"ERR190396",NA
"ERR1034760",NA
"ERR760843",NA
"ERR190397",NA
"ERR176460",NA
"ERR176461",NA
"ERR176462",NA
"ERR176463",NA
"ERR176464",NA
"ERR176465",NA
"ERR176466",NA
"ERR176467",NA
"ERR176468",NA
"ERR176469",NA
"ERR190389",NA
"ERR190333",NA
"ERR190381",NA
"ERR190380",NA
"ERR190383",NA
"ERR190382",NA
"ERR190385",NA
"ERR190384",NA
"ERR190387",NA
"ERR190386",NA
"ERR212175",NA
"ERR212177",NA
"ERR212176",NA
"ERR212179",NA
"ERR212178",NA
"ERR212161",NA
"ERR216926",NA
"ERR216924",NA
"ERR216925",NA
"ERR216922",NA
"ERR216923",NA
"ERR216920",NA
"ERR216921",NA
"ERR760891",NA
"ERR245647",NA
"ERR1034761",NA
"ERR757145",NA
"ERR212009",NA
"ERR212008",NA
"ERR212000",NA
"ERR212003",NA
"SRR058369",NA
"ERR212005",NA
"ERR212004",NA
"SRR671783",NA
"ERR212006",NA
"ERR108128",0
"ERR108129",0
"ERR757189",NA
"ERR760892",NA
"ERR108125",0
"ERR108126",0
"ERR108127",0
"ERR551913",0
"SRR671782",NA
"ERR760893",NA
"ERR1035013",NA
"ERR760842",NA
"ERR1034789",NA
"ERR1035012",NA
"ERR1035011",NA
"ERR1035010",NA
"ERR1035017",NA
"SRR671781",NA
"ERR1035016",NA
"ERR245683",NA
"ERR245682",NA
"ERR245681",NA
"ERR245680",NA
"ERR245687",NA
"ERR245686",NA
"ERR245685",NA
"ERR245684",NA
"ERR245689",NA
"ERR161135",NA
"ERR760895",NA
"ERR1035019",NA
"ERR216913",NA
"ERR1035018",NA
"ERR216912",NA
"ERR037542",NA
"SRR671787",NA
"ERR190398",NA
"ERR216916",NA
"ERR1034740",NA
"ERR1034741",NA
"ERR037488",NA
"ERR037489",NA
"ERR760897",NA
"ERR550982",0
"ERR037521",NA
"ERR1034745",NA
"ERR176628",NA
"ERR176629",NA
"ERR552854",0
"ERR037482",NA
"SRR671785",NA
"ERR163997",NA
"ERR037483",NA
"ERR760841",NA
"ERR176526",NA
"ERR037480",NA
"ERR1034955",NA
"ERR1034954",NA
"ERR1034957",NA
"ERR037481",NA
"ERR1034951",NA
"ERR1034950",NA
"ERR1034953",NA
"ERR1034952",NA
"ERR037486",NA
"ERR1034959",NA
"ERR1034958",NA
"ERR037487",NA
"ERR181835",NA
"ERR181834",NA
"ERR181837",NA
"ERR181836",NA
"ERR181831",NA
"ERR181833",NA
"ERR181832",NA
"ERR037485",NA
"ERR181839",NA
"ERR181838",NA
"ERR245669",NA
"ERR245668",NA
"ERR182012",NA
"ERR245661",NA
"ERR245660",NA
"ERR245663",NA
"ERR245662",NA
"ERR245665",NA
"ERR245664",NA
"ERR245667",NA
"ERR245666",NA
"ERR126605",NA
"ERR126604",NA
"ERR126607",NA
"ERR126601",NA
"ERR126602",NA
"ERR1034887",NA
"ERR126609",NA
"ERR182013",NA
"ERR1034752",NA
"ERR181949",NA
"ERR181948",NA
"ERR1034886",NA
"ERR181941",NA
"ERR181808",NA
"ERR181943",NA
"ERR181942",NA
"ERR181945",NA
"ERR181944",NA
"ERR181947",NA
"ERR551341",0
"ERR1034862",NA
"ERR757183",NA
"ERR161050",NA
"ERR161053",NA
"ERR161052",NA
"ERR161055",NA
"ERR1035179",NA
"ERR161056",NA
"ERR161059",NA
"ERR161058",NA
"ERR1035176",0
"ERR1035177",1
"ERR1035170",NA
"ERR1035171",NA
"ERR1035172",NA
"ERR1035173",NA
"ERR171137",0
"ERR171136",0
"ERR171135",0
"ERR171134",0
"ERR171133",0
"ERR171132",0
"ERR171131",0
"ERR171130",0
"ERR1034605",NA
"ERR1034604",NA
"ERR1034607",NA
"ERR1034606",NA
"ERR1034601",NA
"ERR1034600",NA
"ERR171139",0
"ERR171138",0
"ERR760817",NA
"ERR221574",NA
"ERR164023",NA
"ERR164021",NA
"ERR164020",NA
"ERR1036283",NA
"ERR1036282",NA
"ERR760602",NA
"ERR1036281",NA
"SRR671761",NA
"SRR671812",NA
"SRR671811",NA
"SRR671762",NA
"SRR671817",NA
"SRR671816",NA
"SRR671815",NA
"SRR671766",NA
"SRR671769",NA
"SRR671768",NA
"SRR671819",NA
"SRR671818",NA
"ERR176671",NA
"ERR1034730",NA
"ERR176673",NA
"ERR176672",NA
"ERR176675",NA
"ERR176674",NA
"ERR176677",NA
"ERR1034736",NA
"ERR176679",NA
"ERR176678",NA
"ERR1036284",NA
"ERR036199",NA
"ERR221588",NA
"ERR040114",NA
"ERR036193",NA
"ERR036192",NA
"ERR036191",NA
"ERR036190",NA
"ERR036197",NA
"ERR036196",NA
"ERR036195",NA
"ERR245799",NA
"ERR108156",0
"ERR550670",NA
"ERR1036279",NA
"ERR760744",NA
"ERR245654",NA
"ERR108152",0
"ERR245655",NA
"ERR176785",NA
"ERR176784",NA
"ERR176787",NA
"ERR176786",NA
"ERR221537",NA
"ERR221536",NA
"ERR176783",NA
"ERR176782",NA
"ERR190392",NA
"ERR190393",NA
"ERR190390",NA
"ERR190391",NA
"ERR176789",NA
"ERR176788",NA
"ERR190394",NA
"ERR190395",NA
"ERR245658",NA
"ERR212164",NA
"ERR212165",NA
"ERR212163",NA
"ERR182053",NA
"ERR181809",NA
"ERR182050",NA
"ERR182051",NA
"ERR1034956",NA
"ERR1034592",NA
"ERR182018",NA
"ERR176529",NA
"ERR176528",NA
"ERR216911",NA
"ERR216917",NA
"ERR182054",NA
"ERR216915",NA
"ERR216914",NA
"ERR176521",NA
"ERR176520",NA
"ERR176523",NA
"ERR176522",NA
"ERR176525",NA
"ERR176524",NA
"ERR176527",NA
"ERR1034598",NA
"ERR760876",NA
"ERR1035215",0
"ERR1034595",NA
"ERR212019",NA
"ERR1034594",NA
"ERR212012",NA
"ERR212013",NA
"ERR212010",NA
"ERR212011",NA
"ERR212016",NA
"ERR1034597",NA
"ERR212014",NA
"ERR190341",NA
"SRR671780",NA
"ERR108159",0
"ERR108158",0
"ERR108155",0
"ERR108154",0
"ERR108157",0
"ERR551903",0
"ERR108151",0
"ERR108150",0
"ERR108153",0
"ERR1034590",NA
"ERR760888",NA
"ERR552275",0
"ERR760767",NA
"SRR671784",NA
"ERR027462",NA
"ERR760745",NA
"ERR760875",NA
"ERR1035216",NA
"ERR245694",NA
"ERR245695",NA
"ERR245696",NA
"ERR245697",NA
"ERR245690",NA
"ERR245691",NA
"ERR245692",NA
"ERR245693",NA
"ERR245698",NA
"ERR245699",NA
"ERR1035211",NA
"ERR221579",NA
"ERR760840",NA
"ERR760873",NA
"ERR176694",NA
"ERR1034915",NA
"ERR181800",NA
"ERR1035210",NA
"ERR245646",NA
"ERR757146",NA
"ERR181801",NA
"ERR760871",NA
"ERR181826",NA
"ERR181827",NA
"ERR181825",NA
"ERR181822",NA
"ERR181823",NA
"ERR181821",NA
"ERR181828",NA
"ERR181829",NA
"ERR245678",NA
"ERR245679",NA
"ERR245672",NA
"ERR245673",NA
"ERR245670",NA
"ERR245676",NA
"ERR245677",NA
"ERR245674",NA
"ERR126616",NA
"ERR126617",NA
"ERR1034896",NA
"ERR1034897",NA
"ERR126612",NA
"ERR1034891",NA
"ERR126610",NA
"ERR1034893",NA
"ERR1034898",NA
"ERR1034899",NA
"ERR126619",NA
"ERR181958",NA
"ERR181959",NA
"ERR181952",NA
"ERR181953",NA
"ERR181950",NA
"ERR181951",NA
"ERR181956",NA
"ERR181957",NA
"ERR181954",NA
"ERR181955",NA
"ERR551575",NA
"ERR551577",0
"ERR161042",NA
"ERR161043",NA
"ERR1035161",NA
"ERR161041",NA
"ERR1035167",NA
"ERR161047",NA
"ERR1035165",NA
"ERR1035164",NA
"ERR1034960",NA
"ERR1034961",NA
"ERR1034962",NA
"ERR161049",NA
"ERR1034964",NA
"ERR1034965",NA
"ERR1034966",NA
"ERR1034967",NA
"ERR1034631",NA
"ERR1034635",NA
"ERR1034636",NA
"ERR1035105",NA
"ERR1035104",NA
"ERR1035107",NA
"ERR1035106",NA
"ERR1035101",NA
"ERR1035124",NA
"ERR1035100",NA
"SRR671804",NA
"SRR671805",NA
"SRR671806",NA
"SRR671771",NA
"SRR671776",NA
"SRR671777",NA
"SRR671774",NA
"SRR671803",NA
"SRR671778",NA
"SRR671779",NA
"SRR671808",NA
"SRR671809",NA
"ERR176662",NA
"ERR176663",NA
"ERR176660",NA
"ERR176661",NA
"ERR176666",NA
"ERR176667",NA
"ERR176665",NA
"ERR176669",NA
"ERR760879",NA
"ERR171128",0
"ERR171129",0
"ERR036188",NA
"ERR036189",NA
"ERR036186",NA
"ERR036187",NA
"ERR760601",NA
"ERR760603",NA
"ERR181783",NA
"ERR181782",NA
"ERR181781",NA
"ERR181780",NA
"ERR181787",NA
"ERR181786",NA
"ERR181785",NA
"ERR181784",NA
"ERR181789",NA
"ERR181788",NA
"ERR760604",NA
"ERR176796",NA
"ERR176797",NA
"ERR176794",NA
"ERR176795",NA
"ERR176790",NA
"ERR176791",NA
"ERR212153",NA
"ERR212157",NA
"ERR212156",NA
"ERR176798",NA
"ERR176799",NA
"ERR551021",0
"ERR182009",NA
"ERR190364",NA
"ERR216905",NA
"ERR176538",NA
"ERR176539",NA
"ERR216900",NA
"ERR216902",NA
"ERR553080",0
"ERR176532",NA
"ERR176533",NA
"ERR176530",NA
"ERR176531",NA
"ERR176536",NA
"ERR176537",NA
"ERR176534",NA
"ERR176535",NA
"ERR163929",NA
"ERR163928",NA
"ERR553237",NA
"ERR212029",NA
"ERR212028",NA
"ERR212027",NA
"ERR212025",NA
"ERR212024",NA
"ERR212023",NA
"ERR212022",NA
"ERR212021",NA
"ERR212020",NA
"ERR108148",0
"ERR108149",0
"ERR108146",0
"ERR108147",0
"ERR108144",0
"ERR108145",0
"ERR108142",0
"ERR108143",0
"ERR108140",0
"ERR108141",0
"ERR027447",1
"ERR221548",NA
"ERR027445",NA
"ERR181769",NA
"ERR181768",NA
"ERR181761",NA
"ERR181760",NA
"ERR181763",NA
"ERR181762",NA
"ERR181764",NA
"ERR181767",NA
"ERR181766",NA
"ERR245805",NA
"ERR245804",NA
"ERR245807",NA
"ERR245806",NA
"ERR760741",NA
"ERR245800",NA
"ERR245803",NA
"ERR245802",NA
"ERR245808",NA
"ERR1035204",0
"ERR1034883",NA
"ERR760866",NA
"ERR760885",NA
"ERR027448",1
"ERR760855",NA
"ERR760861",NA
"ERR1035202",0
"ERR760779",NA
"ERR126599",NA
"ERR126598",NA
"ERR1035286",NA
"ERR1035287",NA
"ERR1035284",NA
"ERR1035285",NA
"ERR1035282",NA
"ERR1035283",NA
"ERR1035280",NA
"ERR1035281",NA
"ERR181813",NA
"ERR181812",NA
"ERR181811",NA
"ERR181810",NA
"ERR181817",NA
"ERR181816",NA
"ERR1035288",NA
"ERR1035289",NA
"ERR1035031",NA
"ERR760597",NA
"ERR760742",NA
"ERR182049",NA
"ERR182048",NA
"ERR1034889",NA
"ERR126628",NA
"ERR760862",NA
"ERR245649",NA
"ERR245648",NA
"ERR126623",NA
"ERR182040",NA
"ERR182043",NA
"ERR126620",NA
"ERR126627",NA
"ERR126626",NA
"ERR182047",NA
"ERR126624",NA
"ERR190338",NA
"ERR760756",NA
"ERR1036289",NA
"SRR057768",NA
"ERR181969",NA
"ERR181968",NA
"ERR181967",NA
"ERR181966",NA
"ERR181965",NA
"ERR181964",NA
"ERR181963",NA
"ERR181962",NA
"ERR181961",NA
"ERR181960",NA
"ERR1034768",NA
"ERR1034769",NA
"ERR161077",NA
"ERR161076",NA
"ERR161075",NA
"ERR161074",NA
"ERR161073",NA
"ERR161072",NA
"ERR161071",NA
"ERR161070",NA
"ERR1034977",NA
"ERR1034976",NA
"ERR1034975",NA
"ERR1034974",NA
"ERR1034973",NA
"ERR037545",NA
"ERR161079",NA
"ERR161078",NA
"ERR1034627",NA
"ERR1034626",NA
"ERR1034625",NA
"ERR1034624",NA
"ERR1034623",NA
"ERR1034622",NA
"ERR1034621",NA
"ERR1034620",NA
"ERR037543",NA
"ERR1034628",NA
"ERR176646",NA
"ERR037540",NA
"ERR760915",NA
"ERR760914",NA
"ERR845327",NA
"ERR1035028",NA
"ERR1035029",NA
"ERR1035022",NA
"ERR1035023",NA
"ERR1035020",NA
"ERR552616",0
"ERR1035026",NA
"ERR1035027",NA
"ERR1035024",NA
"ERR1035025",NA
"SRR671747",NA
"SRR671746",NA
"SRR671745",NA
"SRR671744",NA
"SRR671743",NA
"SRR671742",NA
"SRR671741",NA
"SRR671740",NA
"ERR1034717",NA
"ERR1034716",NA
"SRR671749",NA
"SRR671748",NA
"ERR176657",NA
"ERR176656",NA
"ERR176655",NA
"ERR176654",NA
"ERR176653",NA
"ERR176652",NA
"ERR176650",NA
"ERR176659",NA
"ERR163970",NA
"ERR163971",NA
"ERR1034804",NA
"ERR163972",NA
"SRR058372",NA
"ERR171159",0
"ERR171158",0
"ERR171155",0
"ERR171154",0
"ERR171157",0
"ERR171156",0
"ERR171151",0
"ERR171150",0
"ERR171153",0
"SRR058374",NA
"ERR212159",NA
"SRR058377",NA
"SRR058376",NA
"ERR181794",NA
"ERR163978",NA
"ERR181796",NA
"ERR181797",NA
"ERR181790",NA
"ERR181791",NA
"ERR181792",NA
"ERR163979",NA
"ERR181798",NA
"ERR181799",NA
"ERR212149",NA
"ERR212144",NA
"ERR212145",NA
"ERR212146",NA
"ERR212147",NA
"ERR212140",NA
"ERR212141",NA
"SRR671772",NA
"ERR760839",NA
"SRR671810",NA
"ERR176509",NA
"ERR176508",NA
"ERR176507",NA
"ERR176506",NA
"ERR176505",NA
"ERR176504",NA
"ERR176503",NA
"ERR176502",NA
"ERR176501",NA
"ERR176500",NA
"ERR1034577",NA
"ERR1034576",NA
"ERR163934",NA
"ERR1034579",NA
"ERR1034578",NA
"ERR163930",NA
"ERR163931",NA
"ERR163932",NA
"ERR163933",NA
"ERR036229",NA
"ERR036228",NA
"ERR212032",NA
"ERR1036287",NA
"ERR212036",NA
"ERR212037",NA
"ERR036221",NA
"ERR036220",NA
"ERR036223",NA
"ERR036222",NA
"ERR036225",NA
"ERR036227",NA
"ERR036226",NA
"ERR108173",0
"ERR108172",0
"ERR108171",0
"ERR221606",NA
"ERR108177",0
"ERR108176",0
"ERR108175",0
"ERR108174",0
"ERR108179",0
"ERR108178",0
"ERR221609",NA
"ERR1036285",NA
"ERR181778",NA
"ERR181779",NA
"ERR181772",NA
"ERR181773",NA
"ERR181770",NA
"ERR181771",NA
"ERR181776",NA
"ERR181777",NA
"ERR181774",NA
"ERR181775",NA
"ERR760810",NA
"ERR245812",NA
"ERR245813",NA
"ERR245811",NA
"ERR190377",NA
"ERR550816",0
"ERR1034894",NA
"ERR1034895",NA
"ERR190370",NA
"ERR1034890",NA
"SRR057595",NA
"ERR1034892",NA
"ERR190371",NA
"ERR552830",NA
"ERR760813",NA
"ERR551702",0
"ERR1034732",NA
"ERR1035295",NA
"ERR1035294",NA
"ERR1035297",NA
"ERR1035296",NA
"ERR1035291",NA
"ERR1035290",NA
"ERR1035293",NA
"ERR1035292",NA
"ERR181804",NA
"ERR181805",NA
"ERR181806",NA
"ERR181807",NA
"ERR1035299",NA
"ERR1035298",NA
"ERR181802",NA
"ERR181803",NA
"ERR760815",NA
"ERR760820",NA
"ERR221542",NA
"ERR245650",NA
"ERR245651",NA
"ERR245652",NA
"ERR245653",NA
"ERR126638",NA
"ERR126639",NA
"ERR245656",NA
"ERR245657",NA
"ERR182052",NA
"ERR126635",NA
"ERR126636",NA
"ERR126637",NA
"ERR126630",NA
"ERR126631",NA
"ERR126632",NA
"ERR126633",NA
"ERR1035361",NA
"ERR1035360",NA
"ERR1035363",NA
"ERR1035362",NA
"ERR1035365",NA
"ERR1035364",NA
"SRR671858",NA
"ERR212154",NA
"ERR181970",NA
"ERR181972",NA
"ERR181973",NA
"ERR181974",NA
"ERR181975",NA
"ERR181976",NA
"ERR181977",NA
"ERR181978",NA
"ERR181979",NA
"SRR057770",NA
"SRR057771",NA
"ERR1035118",NA
"ERR161068",NA
"ERR161069",NA
"ERR551554",NA
"ERR161060",NA
"ERR161061",NA
"ERR161062",NA
"ERR161063",NA
"ERR161064",NA
"ERR161065",NA
"ERR161066",NA
"ERR1034982",NA
"ERR1034983",NA
"ERR1034980",NA
"ERR1034981",NA
"ERR1034986",NA
"ERR1034987",NA
"ERR1034984",NA
"ERR1034985",NA
"ERR1034988",NA
"ERR1034989",NA
"ERR1035109",NA
"ERR1035108",NA
"ERR1035163",NA
"ERR760600",NA
"ERR760605",NA
"ERR760607",NA
"ERR760609",NA
"ERR760608",NA
"ERR760819",NA
"ERR124649",NA
"ERR1035039",NA
"ERR1035038",NA
"ERR760765",NA
"ERR760778",NA
"ERR245738",NA
"ERR1035030",NA
"ERR1035033",NA
"ERR1035032",NA
"ERR1035035",NA
"ERR1035034",NA
"ERR1035037",NA
"ERR1035036",NA
"ERR176648",NA
"ERR037549",NA
"ERR037548",NA
"ERR037547",NA
"ERR037546",NA
"ERR176642",NA
"ERR037544",NA
"ERR176644",NA
"ERR176645",NA
"ERR037541",NA
"ERR176647",NA
"ERR760917",NA
"ERR760916",NA
"ERR760911",NA
"ERR760910",NA
"ERR760913",NA
"ERR760919",NA
"ERR760918",NA
"ERR760889",NA
"ERR1035040",NA
"ERR245734",NA
"ERR1035119",NA
"ERR171148",0
"ERR171149",0
"ERR171146",0
"ERR171147",0
"ERR171144",0
"ERR171145",0
"ERR171142",0
"ERR171143",0
"ERR171141",0
"ERR1035043",NA
"ERR1035044",NA
"ERR1035045",NA
"ERR760829",NA
"ERR760828",NA
"ERR161163",NA
"ERR760821",NA
"ERR760823",NA
"SRR057610",NA
"ERR760825",NA
"ERR760824",NA
"ERR760827",NA
"ERR1034968",NA
"ERR1034969",NA
"SRR671758",NA
"SRR671759",NA
"ERR1035160",NA
"SRR671750",NA
"SRR671751",NA
"SRR671752",NA
"SRR671753",NA
"SRR671754",NA
"SRR671755",NA
"SRR671756",NA
"SRR671757",NA
"ERR176510",NA
"ERR176511",NA
"ERR176512",NA
"ERR176513",NA
"ERR176514",NA
"ERR176515",NA
"ERR176519",NA
"ERR1035169",NA
"ERR1034963",NA
"ERR212045",NA
"ERR212044",NA
"ERR036238",NA
"ERR036239",NA
"ERR212041",NA
"ERR212040",NA
"ERR212043",NA
"ERR036232",NA
"ERR036233",NA
"ERR036230",NA
"ERR036231",NA
"ERR036236",NA
"ERR212048",NA
"ERR036234",NA
"ERR036235",NA
"ERR108164",0
"ERR108165",0
"ERR108166",0
"ERR221615",NA
"ERR108160",0
"ERR108161",0
"ERR108162",0
"ERR108163",0
"ERR108168",0
"ERR760905",NA
"ERR553177",0
"ERR181748",NA
"ERR181747",NA
"ERR181746",NA
"ERR181745",NA
"ERR181743",NA
"ERR181741",NA
"ERR181740",NA
"ERR760832",NA
"ERR760785",NA
"ERR760787",NA
