"id","pyrazinamide"
"ERR176609",0
"ERR176814",NA
"ERR176817",NA
"ERR760799",1
"ERR176816",NA
"ERR552219",NA
"ERR1034857",1
"ERR161200",NA
"ERR161201",NA
"ERR161203",NA
"ERR176770",NA
"ERR176772",NA
"ERR176773",NA
"ERR176774",NA
"ERR176775",0
"ERR176776",NA
"ERR176777",NA
"ERR760865",1
"ERR760867",1
"ERR760860",1
"ERR760863",1
"ERR760869",1
"ERR757188",1
"ERR551088",0
"ERR037509",0
"ERR037508",0
"ERR037503",0
"ERR037502",0
"ERR037500",0
"ERR037507",0
"SRR671719",NA
"ERR037505",0
"ERR037504",0
"ERR027458",NA
"ERR176808",NA
"ERR176809",NA
"ERR176558",NA
"ERR176559",NA
"ERR176802",0
"ERR176555",0
"ERR176800",NA
"ERR176557",NA
"ERR176550",NA
"ERR176807",NA
"ERR176804",0
"ERR176805",NA
"ERR163989",NA
"ERR163985",NA
"ERR163984",0
"ERR163987",NA
"ERR163986",NA
"ERR163981",NA
"ERR163980",NA
"ERR163983",NA
"ERR163982",NA
"ERR212081",NA
"ERR212080",0
"ERR212083",0
"ERR212085",0
"ERR212084",0
"ERR212087",0
"ERR212086",NA
"ERR212089",NA
"ERR212088",0
"ERR1034786",1
"ERR1034787",1
"ERR1034780",NA
"ERR1034781",NA
"ERR1034782",NA
"ERR1034783",1
"ERR027450",1
"ERR027451",1
"ERR027452",0
"ERR027454",0
"ERR212071",NA
"ERR027456",1
"ERR181709",NA
"ERR181708",NA
"ERR181703",NA
"ERR181702",NA
"ERR181701",NA
"ERR181700",NA
"ERR181707",NA
"ERR181706",NA
"ERR181705",NA
"ERR181704",NA
"ERR553007",0
"ERR216980",NA
"ERR216982",NA
"ERR757164",1
"ERR245759",NA
"ERR245758",NA
"ERR245755",NA
"ERR245754",NA
"ERR245757",0
"ERR245756",NA
"ERR245751",NA
"ERR245750",NA
"ERR245753",NA
"ERR245752",NA
"ERR757165",1
"ERR1035178",0
"ERR760768",1
"ERR1035004",0
"ERR182028",NA
"ERR1035005",NA
"ERR182023",NA
"ERR182022",NA
"ERR182021",NA
"ERR182020",NA
"ERR182027",NA
"ERR182026",NA
"ERR182025",NA
"ERR182024",NA
"ERR1035310",NA
"ERR1035311",NA
"ERR1035312",NA
"ERR1035313",NA
"ERR1035314",NA
"ERR1035315",NA
"ERR1035316",NA
"ERR1035317",NA
"ERR1035318",NA
"ERR1035319",NA
"ERR760760",1
"ERR040118",0
"ERR1034803",1
"ERR037499",0
"ERR1034801",0
"ERR1034800",0
"ERR1034805",1
"ERR037498",0
"ERR760750",1
"ERR176639",0
"ERR176638",0
"ERR757148",1
"ERR221525",NA
"ERR550691",0
"ERR1035264",NA
"ERR1035265",NA
"ERR1035266",NA
"ERR1035267",NA
"ERR1035260",NA
"ERR1035261",NA
"ERR1035262",NA
"ERR1035263",NA
"ERR1035268",NA
"ERR1035269",NA
"ERR190346",NA
"ERR037495",0
"ERR037494",0
"ERR190343",NA
"ERR552414",0
"ERR1035048",NA
"ERR212110",0
"ERR161169",NA
"ERR161168",NA
"SRR057619",0
"ERR161165",NA
"ERR161164",NA
"ERR161167",NA
"ERR161166",NA
"ERR161161",NA
"ERR161160",NA
"SRR671859",NA
"ERR161162",NA
"ERR760852",1
"ERR760900",1
"ERR181819",NA
"ERR181818",NA
"ERR1036278",0
"ERR760789",1
"ERR1035047",NA
"ERR552743",NA
"ERR760908",1
"ERR757147",1
"ERR1034791",NA
"ERR176709",0
"ERR176708",0
"ERR760782",1
"ERR176705",NA
"ERR176707",0
"ERR176706",NA
"ERR176701",NA
"ERR176700",NA
"ERR176703",NA
"ERR760874",1
"ERR760872",1
"ERR181815",0
"ERR182008",NA
"ERR760595",1
"ERR181814",NA
"ERR760878",1
"ERR212002",NA
"ERR037518",0
"ERR037519",0
"ERR037514",NA
"ERR037515",0
"ERR037516",0
"ERR037517",0
"ERR037510",0
"ERR037511",0
"ERR037512",0
"ERR037513",NA
"ERR845303",1
"ERR845305",1
"ERR845306",1
"ERR845307",1
"ERR1034774",NA
"SRR671871",NA
"SRR671870",NA
"SRR671873",NA
"SRR671872",NA
"SRR671875",NA
"SRR671874",NA
"SRR671877",NA
"SRR671876",NA
"SRR671879",NA
"SRR671878",NA
"ERR163995",0
"ERR163992",NA
"ERR163993",NA
"ERR163990",0
"ERR163991",NA
"ERR212092",NA
"ERR212093",NA
"ERR036249",0
"ERR036248",0
"ERR212096",NA
"ERR212097",0
"ERR212094",0
"ERR212095",NA
"ERR036243",0
"ERR036242",0
"ERR036241",0
"ERR036240",0
"ERR036247",0
"ERR036246",0
"ERR036245",0
"ERR036244",0
"ERR176499",NA
"ERR176498",NA
"ERR176495",NA
"ERR176494",NA
"ERR176497",NA
"ERR176496",NA
"ERR176491",0
"ERR176490",0
"ERR176493",NA
"ERR176492",NA
"ERR1036293",NA
"ERR1034888",NA
"ERR760831",1
"ERR212017",0
"ERR181718",NA
"ERR181719",NA
"ERR181714",NA
"ERR181715",NA
"ERR181716",0
"ERR181717",NA
"ERR181710",0
"ERR181713",NA
"ERR182041",NA
"ERR221553",0
"ERR221552",NA
"ERR221555",NA
"ERR221554",NA
"ERR221557",NA
"ERR221556",NA
"ERR221559",NA
"ERR221558",NA
"ERR1034881",NA
"ERR182042",NA
"ERR182045",NA
"ERR182044",NA
"ERR1034885",NA
"ERR760883",1
"ERR182046",NA
"ERR553010",0
"SRR058081",0
"ERR216979",NA
"SRR671840",NA
"ERR760882",1
"SRR671841",NA
"SRR671842",NA
"SRR671843",NA
"ERR245748",NA
"ERR245749",NA
"ERR245746",0
"SRR671844",NA
"ERR245744",0
"ERR245745",0
"ERR245742",0
"ERR245743",0
"SRR671845",NA
"ERR760881",1
"SRR671846",NA
"SRR671847",NA
"ERR760838",1
"ERR245846",NA
"ERR181688",NA
"ERR760880",1
"SRR058402",0
"SRR058401",0
"SRR058400",0
"ERR181676",NA
"ERR181689",NA
"ERR1035041",NA
"ERR182038",NA
"ERR182039",NA
"ERR760833",1
"ERR182034",NA
"ERR182035",NA
"ERR182036",NA
"ERR182037",NA
"ERR182030",NA
"ERR182031",NA
"ERR182032",NA
"ERR1035307",NA
"ERR1035306",NA
"ERR1035305",NA
"ERR1035304",NA
"ERR1035303",NA
"ERR1035302",NA
"ERR1035301",NA
"ERR1035300",NA
"ERR1035042",NA
"ERR1035309",NA
"ERR1035308",NA
"ERR760834",NA
"ERR757170",NA
"ERR1034876",1
"ERR1034877",NA
"ERR1034874",1
"ERR1034875",0
"ERR1034872",NA
"ERR1034873",NA
"ERR1034870",NA
"ERR1034871",1
"ERR1034878",NA
"ERR1034879",NA
"ERR1035279",NA
"ERR1035278",NA
"ERR1035273",NA
"ERR1035272",NA
"ERR1035271",NA
"ERR1035270",NA
"ERR1035277",NA
"ERR1035276",NA
"ERR1035275",NA
"ERR1035274",NA
"ERR760859",1
"ERR760864",1
"ERR1034908",1
"ERR1034909",NA
"ERR760837",1
"ERR1034902",NA
"ERR1034903",1
"ERR1034900",NA
"ERR1034901",NA
"ERR1034906",NA
"ERR1034907",NA
"ERR1034904",NA
"ERR1034905",1
"ERR221532",NA
"ERR1035046",NA
"ERR161178",NA
"ERR161179",NA
"ERR161176",NA
"ERR161177",NA
"ERR1035055",NA
"ERR161175",NA
"ERR161172",NA
"ERR1035052",NA
"ERR1035051",NA
"ERR161171",NA
"ERR221531",NA
"ERR212142",NA
"ERR181683",NA
"ERR245688",NA
"ERR221530",0
"ERR551311",0
"ERR1035059",NA
"ERR1035058",NA
"ERR1035057",NA
"ERR1035056",NA
"ERR190410",0
"ERR760912",1
"ERR760849",NA
"ERR1035054",NA
"ERR176718",0
"ERR176719",NA
"ERR176716",NA
"ERR176717",NA
"ERR176714",0
"ERR176715",NA
"ERR176712",0
"ERR176713",0
"ERR176710",0
"ERR176711",0
"ERR1034650",NA
"ERR1034651",NA
"ERR190329",NA
"ERR190328",NA
"ERR1035116",NA
"ERR1035117",NA
"ERR757163",1
"ERR1035114",NA
"ERR1035115",NA
"ERR1035112",NA
"ERR1035113",NA
"ERR176820",NA
"ERR176821",NA
"ERR176822",NA
"ERR550917",0
"ERR176824",0
"ERR176825",0
"ERR176826",0
"ERR176827",NA
"ERR176828",0
"ERR176829",NA
"ERR1034978",NA
"SRR671862",NA
"SRR671863",NA
"SRR671860",NA
"SRR671861",NA
"SRR671866",NA
"SRR671867",NA
"SRR671864",NA
"SRR671865",NA
"SRR671868",NA
"SRR671869",NA
"ERR1034972",NA
"ERR1034971",0
"ERR176488",0
"ERR176489",0
"ERR176486",0
"ERR176487",0
"ERR176484",0
"ERR176485",0
"ERR176483",0
"ERR176480",0
"ERR176481",0
"ERR1035133",NA
"ERR760884",1
"ERR1034757",NA
"ERR1034790",NA
"ERR212139",NA
"ERR221543",NA
"ERR221540",NA
"ERR221546",NA
"ERR221547",NA
"ERR221545",NA
"ERR212131",NA
"ERR212130",NA
"ERR212133",NA
"ERR212132",NA
"ERR212135",NA
"ERR212134",NA
"ERR212137",NA
"ERR212136",NA
"ERR760598",1
"ERR757159",1
"ERR1034755",NA
"ERR212007",0
"ERR216968",NA
"ERR163949",NA
"ERR1035227",1
"ERR163941",NA
"ERR163940",NA
"ERR163943",NA
"ERR163942",NA
"ERR163945",NA
"ERR163944",NA
"ERR163947",NA
"ERR163946",NA
"ERR245773",NA
"ERR245772",NA
"ERR245771",NA
"ERR245770",NA
"ERR245777",0
"ERR245776",NA
"ERR245775",NA
"ERR245774",NA
"ERR245779",NA
"ERR245778",NA
"ERR1034753",NA
"ERR553326",0
"ERR553324",NA
"SRR058418",0
"SRR058419",0
"SRR058415",0
"SRR058417",0
"ERR212050",NA
"ERR212051",NA
"ERR212117",NA
"ERR1034751",NA
"ERR212116",0
"ERR212115",0
"ERR212114",0
"ERR212113",NA
"ERR212112",0
"ERR1034750",1
"ERR212058",0
"ERR760612",1
"ERR760830",1
"ERR212059",0
"ERR1034865",0
"ERR1034864",0
"ERR1034867",NA
"ERR1034866",1
"ERR1034861",1
"ERR1034860",NA
"ERR1034863",NA
"ERR1034793",0
"ERR1034869",0
"ERR1034868",1
"ERR176806",NA
"ERR1035198",0
"ERR1035199",1
"ERR1035196",1
"ERR1035194",1
"ERR1035192",1
"ERR1035193",1
"ERR1035191",1
"ERR550671",0
"ERR245798",NA
"ERR1034792",0
"ERR1035208",0
"ERR1035209",0
"ERR245791",NA
"ERR1035207",1
"ERR245793",NA
"ERR245792",0
"ERR245795",NA
"ERR1035203",1
"ERR245797",NA
"ERR245796",NA
"ERR181893",NA
"ERR181892",NA
"ERR181891",0
"ERR181890",NA
"ERR181896",0
"ERR181895",NA
"ERR181894",NA
"ERR552817",0
"ERR1034747",NA
"ERR181899",NA
"ERR181898",NA
"ERR161095",NA
"ERR161094",NA
"ERR161097",NA
"ERR161096",NA
"ERR161091",NA
"ERR161090",NA
"ERR161093",NA
"ERR161092",NA
"ERR1034911",1
"ERR1034910",NA
"ERR1034913",NA
"ERR1034912",NA
"ERR161099",NA
"ERR161098",NA
"ERR1034917",NA
"ERR1034916",NA
"ERR181879",0
"ERR181878",0
"ERR181871",0
"ERR181870",0
"ERR181873",0
"ERR181872",0
"ERR181875",0
"ERR181874",0
"ERR181877",0
"ERR181876",0
"ERR161143",0
"ERR161142",0
"ERR161141",0
"ERR1035021",NA
"ERR161147",0
"ERR161146",0
"ERR161145",0
"ERR161144",0
"ERR161149",NA
"ERR161148",0
"ERR126640",NA
"ERR126642",0
"SRR671770",NA
"ERR1034719",1
"ERR181691",NA
"ERR1034718",1
"ERR1035323",NA
"ERR760732",1
"ERR182019",NA
"ERR216942",NA
"ERR190408",NA
"ERR190409",NA
"ERR190406",NA
"ERR190407",NA
"ERR190404",NA
"ERR190405",NA
"ERR190402",NA
"ERR190403",NA
"ERR190400",NA
"ERR190401",NA
"ERR176723",0
"ERR176722",0
"ERR176721",0
"ERR176720",NA
"ERR176727",0
"ERR176726",0
"ERR176725",0
"ERR176724",0
"ERR190330",NA
"ERR190331",NA
"ERR176729",0
"ERR176728",0
"ERR190334",NA
"ERR190335",NA
"ERR190336",NA
"ERR190337",NA
"ERR1034715",1
"ERR1034649",NA
"ERR1034714",1
"ERR760856",1
"ERR760761",1
"ERR176587",NA
"ERR176586",NA
"ERR176585",NA
"ERR176584",NA
"ERR176583",NA
"ERR176582",NA
"ERR176581",NA
"ERR176589",0
"ERR176588",NA
"SRR671857",NA
"SRR671856",NA
"SRR671855",NA
"SRR671854",NA
"SRR671853",NA
"SRR671852",NA
"SRR671851",NA
"SRR671850",NA
"ERR124647",NA
"ERR124643",NA
"ERR124641",NA
"ERR124640",NA
"ERR1034814",1
"ERR1034799",NA
"ERR1034815",1
"ERR190352",0
"ERR1034882",1
"ERR1034816",NA
"ERR1034817",NA
"ERR1034811",1
"ERR176459",NA
"ERR176458",NA
"ERR176451",NA
"ERR176453",NA
"ERR176452",NA
"ERR176455",NA
"ERR176454",NA
"ERR176457",NA
"ERR176456",0
"ERR181695",NA
"ERR181694",NA
"ERR221576",NA
"ERR212128",NA
"ERR212129",NA
"ERR221573",NA
"ERR181697",NA
"ERR221571",NA
"ERR221570",0
"ERR212122",0
"ERR760746",NA
"ERR212120",NA
"ERR181696",NA
"ERR212126",NA
"ERR212127",0
"ERR212124",NA
"ERR181830",NA
"ERR1036276",1
"ERR760747",1
"ERR216958",NA
"ERR245659",NA
"ERR163958",1
"ERR163959",NA
"ERR760740",1
"ERR163953",0
"ERR163950",NA
"ERR163956",NA
"ERR163957",NA
"ERR163954",NA
"ERR163955",NA
"ERR245764",0
"ERR245765",NA
"ERR245766",NA
"ERR245767",NA
"ERR245760",NA
"ERR245761",0
"ERR245762",NA
"ERR211993",NA
"ERR1034742",NA
"ERR245768",NA
"ERR211990",0
"ERR211991",NA
"ERR038750",0
"ERR211997",NA
"ERR211994",NA
"ERR1034743",NA
"ERR171152",0
"ERR757151",1
"ERR038749",1
"ERR1034744",NA
"ERR1034599",1
"ERR760762",NA
"ERR1035098",NA
"ERR1034773",NA
"ERR760743",1
"ERR176823",0
"ERR1034746",NA
"ERR040129",0
"ERR1035181",1
"ERR245788",NA
"ERR245789",NA
"ERR1035219",0
"ERR181795",NA
"ERR221613",0
"ERR245783",NA
"ERR245780",NA
"ERR245781",NA
"ERR245786",NA
"ERR245787",NA
"ERR245784",NA
"ERR245785",NA
"ERR181884",NA
"ERR181885",NA
"ERR181886",NA
"ERR181880",0
"ERR181881",0
"ERR181882",NA
"ERR181883",NA
"ERR181888",NA
"ERR181889",NA
"ERR161086",NA
"ERR161084",NA
"ERR161085",0
"ERR161082",NA
"ERR161083",NA
"ERR161080",NA
"ERR161081",NA
"ERR1034924",NA
"ERR1034925",NA
"ERR1034926",NA
"ERR181793",0
"ERR1034920",NA
"ERR1034921",NA
"ERR161088",NA
"ERR161089",NA
"ERR181868",0
"ERR181869",0
"ERR760846",1
"ERR181862",NA
"ERR181863",NA
"ERR181860",NA
"ERR181861",0
"ERR181866",NA
"ERR181867",NA
"ERR181864",NA
"ERR181865",NA
"ERR161154",NA
"ERR161156",NA
"ERR161157",NA
"ERR161150",NA
"ERR161151",NA
"ERR161152",NA
"ERR161153",NA
"ERR161158",NA
"ERR161159",NA
"ERR1034858",NA
"ERR1034859",NA
"ERR1034850",NA
"ERR1034851",NA
"ERR1034852",1
"ERR1034853",1
"ERR1034854",NA
"ERR1034855",NA
"ERR1034856",0
"ERR550799",0
"ERR176803",0
"ERR552339",0
"ERR1035102",0
"ERR1034596",1
"ERR037473",0
"ERR037472",0
"ERR037471",NA
"ERR037470",0
"ERR037477",0
"ERR037476",0
"ERR037475",0
"ERR037474",0
"ERR027455",0
"ERR037479",0
"ERR037478",0
"ERR1034788",1
"SRR671763",NA
"ERR1034591",1
"ERR176801",0
"ERR176734",0
"ERR176735",0
"ERR176736",0
"ERR176737",0
"ERR176730",0
"ERR176731",0
"ERR176732",0
"ERR176733",0
"ERR037491",0
"ERR037490",0
"ERR037493",0
"ERR037492",0
"ERR176738",0
"ERR176739",0
"ERR037497",0
"ERR037496",0
"ERR1034674",NA
"ERR1034675",NA
"ERR1034676",NA
"ERR1034677",NA
"ERR1034670",NA
"ERR1034671",NA
"ERR1034672",NA
"ERR1034673",NA
"ERR1034678",NA
"ERR1034679",NA
"ERR551209",0
"SRR671765",NA
"ERR1036294",1
"ERR1036295",NA
"ERR1034593",1
"ERR1036297",NA
"ERR1036290",1
"ERR1036291",1
"ERR1036292",NA
"ERR245840",NA
"ERR181946",NA
"ERR1036298",NA
"SRR671848",NA
"SRR671849",NA
"ERR1034588",1
"ERR1034589",1
"ERR1034586",1
"ERR1034587",1
"ERR1034584",1
"ERR1034585",1
"ERR1034582",1
"ERR1034583",1
"ERR1034580",NA
"ERR1034581",1
"ERR124650",NA
"ERR181677",NA
"ERR552243",0
"ERR181675",NA
"ERR181674",NA
"ERR1035103",1
"ERR181679",NA
"ERR181678",NA
"ERR845304",NA
"ERR1034812",NA
"ERR176448",NA
"ERR176449",NA
"ERR760896",1
"ERR1035065",NA
"ERR176447",NA
"ERR221569",NA
"ERR760796",1
"ERR762353",1
"ERR221560",NA
"ERR221561",NA
"ERR221562",NA
"ERR221563",NA
"ERR760763",1
"ERR221565",NA
"ERR221566",NA
"ERR221567",0
"ERR176598",1
"ERR176599",NA
"ERR212119",NA
"ERR212118",NA
"ERR176590",NA
"ERR176591",NA
"ERR176592",NA
"ERR176593",NA
"ERR176594",NA
"ERR176595",NA
"ERR176596",NA
"ERR176597",NA
"ERR760752",1
"ERR550888",0
"ERR1035072",NA
"ERR760923",1
"ERR1035174",0
"ERR1034798",1
"ERR1035175",1
"ERR216940",NA
"ERR216943",NA
"ERR216945",NA
"ERR1035078",NA
"ERR181699",NA
"ERR181698",NA
"ERR163969",NA
"ERR163968",NA
"ERR163967",NA
"ERR181690",NA
"ERR181693",NA
"ERR181692",0
"ERR163963",NA
"ERR163962",0
"ERR163961",NA
"ERR163960",NA
"ERR190374",NA
"ERR190375",NA
"ERR190376",NA
"ERR553305",0
"ERR037528",NA
"ERR176607",0
"ERR1034609",1
"ERR038740",1
"ERR1034608",1
"ERR760757",1
"ERR190372",0
"ERR190373",NA
"ERR552265",0
"ERR760759",1
"ERR245849",NA
"ERR245848",NA
"ERR245841",NA
"ERR190378",NA
"ERR245843",NA
"ERR245842",NA
"ERR245845",NA
"ERR245844",NA
"ERR245847",NA
"ERR190379",NA
"ERR1034603",1
"ERR176640",0
"ERR163938",NA
"ERR1034602",1
"ERR163939",NA
"ERR760858",1
"ERR164022",0
"ERR1034779",NA
"ERR176641",0
"ERR163936",NA
"SRR5341198",NA
"SRR5341199",NA
"SRR5341196",NA
"SRR5341197",NA
"SRR5341194",NA
"SRR5341195",NA
"SRR5341208",NA
"SRR5341209",NA
"SRR5341206",NA
"SRR5341207",NA
"SRR5341204",NA
"SRR5341205",NA
"SRR5341202",NA
"SRR5341203",NA
"SRR5341200",NA
"SRR5341201",NA
"SRR5341264",NA
"SRR5341263",NA
"SRR5341239",NA
"SRR5341238",NA
"SRR5341237",NA
"SRR5341215",NA
"SRR5341214",NA
"SRR5341217",NA
"SRR5341216",NA
"SRR5341211",NA
"SRR5341210",NA
"SRR5341213",NA
"SRR5341212",NA
"ERR1679598",NA
"ERR1679599",NA
"ERR1679628",NA
"ERR1679629",NA
"ERR1679608",NA
"ERR1679609",NA
"ERR1679638",NA
"ERR1679604",NA
"ERR1679623",NA
"ERR1679592",NA
"ERR1679593",NA
"ERR1679594",NA
"ERR1679595",NA
"ERR1679596",NA
"ERR1679597",NA
"ERR1679619",NA
"ERR1679610",NA
"ERR1679626",NA
"ERR1679622",NA
"ERR1679648",NA
"ERR1679615",NA
"ERR1679586",NA
"ERR1679614",NA
"ERR1679631",NA
"ERR1679590",NA
"ERR1679627",NA
"ERR1679591",NA
"ERR1679657",NA
"ERR1679656",NA
"ERR1679600",NA
"ERR1679654",NA
"ERR1679653",NA
"ERR1679606",NA
"ERR1679651",NA
"ERR1679650",NA
"ERR1679613",NA
"ERR1679612",NA
"ERR1679611",NA
"ERR1679607",NA
"ERR1679617",NA
"ERR1679616",NA
"ERR1679589",NA
"ERR1679588",NA
"ERR1679587",NA
"ERR1679630",NA
"ERR1679585",NA
"ERR1679618",NA
"ERR1679635",NA
"ERR1679634",NA
"ERR1679637",NA
"ERR1679601",NA
"ERR1679636",NA
"ERR1679640",NA
"ERR1679624",NA
"ERR1679602",NA
"ERR1679620",NA
"ERR1679603",NA
"ERR1679632",NA
"ERR1679655",NA
"ERR1679605",NA
"ERR1679639",NA
"ERR1679633",NA
"ERR1679652",NA
"ERR1679625",NA
"ERR1679649",NA
"ERR1679621",NA
"ERR1679641",NA
"ERR1679642",NA
"ERR1679643",NA
"ERR1679644",NA
"ERR1679645",NA
"ERR1679646",NA
"ERR1679647",NA
"SRR1163291",NA
"SRR1159957",NA
"SRR1159977",1
"SRR1159150",NA
"SRR1162536",0
"SRR1162494",NA
"SRR1159360",0
"SRR1174850",1
"SRR1172328",NA
"SRR1162495",NA
"SRR1172454",0
"SRR1172314",NA
"SRR1159954",NA
"SRR1163325",NA
"SRR1172449",1
"SRR1162505",1
"SRR1172393",NA
"SRR1159052",0
"SRR1162504",1
"SRR1159369",1
"SRR1163348",NA
"SRR1162541",NA
"SRR1172411",NA
"SRR1159959",NA
"SRR1166920",NA
"SRR1159283",NA
"SRR1162542",NA
"SRR1163385",1
"SRR1162509",NA
"SRR1163373",NA
"SRR1166916",NA
"SRR1172184",NA
"SRR1162531",NA
"SRR1159175",1
"SRR1163303",1
"SRR1159362",NA
"SRR1163326",NA
"SRR1162540",NA
"SRR1159389",NA
"SRR1159366",NA
"SRR1159713",NA
"SRR1162513",NA
"SRR1163310",NA
"SRR1172072",NA
"SRR1159301",NA
"SRR1163414",NA
"SRR1172320",NA
"SRR1163376",NA
"SRR1172368",NA
"SRR1162530",NA
"SRR1162502",0
"SRR1172117",1
"SRR1166917",1
"SRR1162483",NA
"SRR1163296",1
"SRR1159935",NA
"SRR1159779",1
"SRR1162526",1
"SRR1159154",NA
"SRR1162529",NA
"SRR1172129",NA
"SRR1163337",NA
"SRR1163422",NA
"SRR1163380",NA
"SRR1166911",NA
"SRR1163386",NA
"SRR1163452",NA
"SRR1163336",NA
"SRR1162517",NA
"SRR1163407",NA
"SRR1162535",NA
"SRR1163405",NA
"SRR1172392",NA
"SRR1162485",1
"SRR1159790",1
"SRR1162498",1
"SRR1172423",0
"SRR1159377",1
"SRR1163319",NA
"SRR1163304",NA
"SRR1166908",NA
"SRR1162537",NA
"SRR1163366",NA
"SRR1172100",NA
"SRR1163372",NA
"SRR1163429",NA
"SRR1172238",NA
"SRR1159952",NA
"SRR1159877",NA
"SRR1163415",NA
"SRR1162534",NA
"SRR1162518",NA
"SRR1159350",NA
"SRR1166910",1
"SRR1163423",1
"SRR1159780",1
"SRR1159526",1
"SRR1159904",NA
"SRR1163330",NA
"SRR1172085",NA
"SRR1163354",NA
"SRR1163287",NA
"SRR1159810",1
"SRR1174863",NA
"SRR1159308",NA
"SRR1163387",NA
"SRR1162539",NA
"SRR1172440",NA
"SRR1159370",1
"SRR1172367",1
"SRR1172200",0
"SRR1159351",NA
"SRR1159279",NA
"ERR038737",0
"ERR038738",0
"ERR040139",0
"ERR067579",0
"ERR067593",NA
"ERR067594",1
"ERR067597",0
"ERR067598",0
"ERR067605",0
"ERR067607",1
"ERR067611",1
"ERR067621",0
"ERR067623",1
"ERR067629",1
"ERR067632",0
"ERR067638",0
"ERR067639",1
"ERR067648",0
"ERR067652",0
"ERR067662",0
"ERR067698",0
"ERR067720",0
"ERR067735",0
"ERR067739",0
"ERR067747",0
"ERR067752",0
"ERR067755",0
"ERR067756",1
"ERR067760",0
"ERR108430",1
"ERR108466",0
"ERR133798",0
"ERR133801",0
"ERR133824",0
"ERR133842",0
"ERR133861",0
"ERR133921",0
"ERR133938",0
"ERR133962",1
"ERR137203",0
"ERR137244",0
"ERR137263",1
"ERR144550",0
"ERR144587",0
"ERR144606",1
"ERR158574",0
"ERR158586",0
"ERR158593",1
"ERR158615",NA
"ERR227994",0
"ERR228016",0
"ERR228020",0
"ERR228022",0
"ERR228038",0
"ERR228050",1
"ERR228051",1
"ERR228052",0
"ERR228054",0
"ERR229992",0
"ERR234591",0
"ERR234592",0
"ERR234595",0
"ERR234606",0
"ERR234614",1
"ERR234635",0
"ERR234650",0
"ERR234664",0
"ERR550634",0
"ERR550704",0
"ERR550791",0
"ERR550797",0
"ERR550805",0
"ERR550853",0
"ERR550871",0
"ERR550994",0
"ERR551029",0
"ERR551030",0
"ERR551050",0
"ERR551236",1
"ERR551323",0
"ERR551326",0
"ERR551327",0
"ERR551426",0
"ERR551481",0
"ERR551507",0
"ERR551518",0
"ERR551562",0
"ERR551655",0
"ERR551807",1
"ERR551886",0
"ERR552027",0
"ERR552110",0
"ERR552125",0
"ERR552153",0
"ERR552161",0
"ERR552202",0
"ERR552212",0
"ERR552229",0
"ERR552276",0
"ERR552326",0
"ERR552381",0
"ERR552577",0
"ERR552595",0
"ERR552628",0
"ERR552658",0
"ERR552680",0
"ERR552736",0
"ERR552886",0
"ERR552930",0
"ERR552946",0
"ERR552969",0
"ERR553024",0
"ERR553084",0
"ERR553120",0
"ERR553132",1
"ERR553145",0
"ERR553172",0
"ERR553228",0
"ERR553271",0
"ERR553280",0
"ERR553299",0
"ERR553369",0
"ERR619080",NA
"ERR688008",0
"ERR688009",0
"ERR688010",0
"ERR688011",0
"ERR688012",0
"ERR688013",1
"ERR688014",1
"ERR688015",1
"ERR688016",1
"ERR688017",1
"ERR688018",1
"ERR688019",1
"ERR688020",1
"ERR688021",1
"ERR688022",1
"ERR688023",1
"ERR688024",1
"ERR688025",1
"ERR688026",1
"ERR688027",1
"ERR688028",1
"ERR688029",1
"ERR688030",1
"ERR688031",1
"ERR688032",1
"ERR688033",1
"ERR688034",1
"ERR688035",1
"ERR688036",1
"ERR688037",1
"ERR688038",1
"ERR688039",1
"ERR688040",1
"ERR688041",1
"ERR688042",1
"ERR688043",1
"ERR688044",1
"ERR688045",1
"ERR688046",1
"ERR688047",1
"ERR688048",1
"ERR688049",1
"ERR867528",0
"ERR867529",0
"ERR867530",0
"ERR867531",1
"ERR867532",1
"ERR867533",1
"ERR867534",1
"ERR867535",1
"ERR867536",NA
"ERR867537",1
"ERR867546",0
"ERR867547",0
"ERR867548",1
"ERR867549",1
"ERR867550",1
"ERR867551",0
"ERR867552",0
"ERR867553",0
"ERR867560",0
"ERR867561",0
"ERR867562",0
"ERR867563",0
"ERR867564",0
"ERR867565",0
"ERR895346",0
"SRR1002678",0
"SRR1002679",1
"SRR1002680",1
"SRR1002683",0
"SRR1002684",0
"SRR1002685",0
"SRR1002686",1
"SRR1002690",1
"SRR1002693",0
"SRR1002694",0
"SRR1002695",0
"SRR1002697",1
"SRR1002698",0
"SRR1002700",0
"SRR1002701",0
"SRR1166086",NA
"SRR1166094",NA
"SRR1166100",NA
"SRR1166108",NA
"SRR1166111",NA
"SRR1166121",NA
"SRR1166122",NA
"SRR1166130",NA
"SRR1166131",NA
"SRR1166134",NA
"SRR1166137",NA
"SRR1166138",NA
"SRR1166162",NA
"SRR1166163",NA
"SRR1166171",NA
"SRR1166178",NA
"SRR1166189",NA
"SRR1166190",NA
"SRR1166208",NA
"SRR1166220",NA
"SRR1166228",NA
"SRR1166239",NA
"SRR1166253",NA
"SRR1166283",NA
"SRR1166297",NA
"SRR1166304",NA
"SRR1166316",NA
"SRR1166319",NA
"SRR1166321",NA
"SRR1166324",NA
"SRR1166325",NA
"SRR1166328",NA
"SRR1166332",NA
"SRR1172895",0
"SRR1173311",1
"SRR1173687",1
