"id","streptomycin"
"ERR036228",0
"ERR212032",NA
"ERR1036287",NA
"ERR212036",0
"ERR212037",0
"ERR036221",0
"ERR036220",0
"ERR036223",0
"ERR036222",0
"ERR036225",0
"ERR036227",0
"ERR036226",0
"ERR108173",NA
"ERR108172",NA
"ERR108171",NA
"ERR221606",NA
"ERR108177",NA
"ERR108176",NA
"ERR108175",NA
"ERR108174",NA
"ERR108179",NA
"ERR108178",NA
"ERR221609",0
"ERR1036285",NA
"ERR181778",NA
"ERR181779",NA
"ERR181772",NA
"ERR181773",NA
"ERR181770",NA
"ERR181771",NA
"ERR181776",NA
"ERR181777",NA
"ERR181774",NA
"ERR181775",NA
"ERR760810",NA
"ERR245812",NA
"ERR245813",NA
"ERR245811",NA
"ERR190377",NA
"ERR550816",0
"ERR1034894",NA
"ERR1034895",NA
"ERR190370",NA
"ERR1034890",1
"SRR057595",0
"ERR1034892",1
"ERR190371",0
"ERR552830",NA
"ERR760813",NA
"ERR551702",0
"ERR1034732",0
"ERR1035295",1
"ERR1035294",1
"ERR1035297",1
"ERR1035296",0
"ERR1035291",0
"ERR1035290",0
"ERR1035293",0
"ERR1035292",0
"ERR181804",NA
"ERR181805",NA
"ERR181806",NA
"ERR181807",NA
"ERR1035299",1
"ERR1035298",1
"ERR181802",NA
"ERR181803",NA
"ERR760815",NA
"ERR760820",NA
"ERR221542",NA
"ERR245650",NA
"ERR245651",1
"ERR245652",NA
"ERR245653",NA
"ERR126638",NA
"ERR126639",NA
"ERR245656",NA
"ERR245657",NA
"ERR182052",NA
"ERR126635",NA
"ERR126636",NA
"ERR126637",NA
"ERR126630",NA
"ERR126631",NA
"ERR126632",NA
"ERR126633",NA
"ERR1035361",0
"ERR1035360",0
"ERR1035363",0
"ERR1035362",0
"ERR1035365",0
"ERR1035364",0
"SRR671858",0
"ERR212154",NA
"ERR181970",NA
"ERR181972",NA
"ERR181973",NA
"ERR181974",NA
"ERR181975",NA
"ERR181976",NA
"ERR181977",NA
"ERR181978",NA
"ERR181979",NA
"SRR057770",0
"SRR057771",0
"ERR1035118",NA
"ERR161068",NA
"ERR161069",NA
"ERR551554",1
"ERR161060",0
"ERR161061",NA
"ERR161062",NA
"ERR161063",NA
"ERR161064",NA
"ERR161065",NA
"ERR161066",NA
"ERR1034982",NA
"ERR1034983",NA
"ERR1034980",0
"ERR1034981",NA
"ERR1034986",NA
"ERR1034987",NA
"ERR1034984",NA
"ERR1034985",NA
"ERR1034988",NA
"ERR1034989",NA
"ERR1035109",NA
"ERR1035108",NA
"ERR1035163",0
"ERR760600",NA
"ERR760605",NA
"ERR760607",NA
"ERR760609",NA
"ERR760608",NA
"ERR760819",NA
"ERR124649",0
"ERR1035039",NA
"ERR1035038",NA
"ERR760765",NA
"ERR760778",NA
"ERR245738",NA
"ERR1035030",NA
"ERR1035033",NA
"ERR1035032",NA
"ERR1035035",0
"ERR1035034",NA
"ERR1035037",NA
"ERR1035036",NA
"ERR176648",NA
"ERR037549",NA
"ERR037548",NA
"ERR037547",NA
"ERR037546",NA
"ERR176642",NA
"ERR037544",NA
"ERR176644",NA
"ERR176645",NA
"ERR037541",NA
"ERR176647",NA
"ERR760917",NA
"ERR760916",NA
"ERR760911",NA
"ERR760910",NA
"ERR760913",NA
"ERR760919",NA
"ERR760918",NA
"ERR760889",NA
"ERR1035040",NA
"ERR245734",NA
"ERR1035119",NA
"ERR171148",NA
"ERR171149",NA
"ERR171146",NA
"ERR171147",NA
"ERR171144",NA
"ERR171145",NA
"ERR171142",NA
"ERR171143",NA
"ERR171141",NA
"ERR1035043",NA
"ERR1035044",0
"ERR1035045",NA
"ERR760829",NA
"ERR760828",NA
"ERR161163",NA
"ERR760821",NA
"ERR760823",NA
"SRR057610",0
"ERR760825",NA
"ERR760824",NA
"ERR760827",NA
"ERR1034968",NA
"ERR1034969",NA
"SRR671758",1
"SRR671759",1
"ERR1035160",0
"SRR671750",0
"SRR671751",1
"SRR671752",1
"SRR671753",1
"SRR671754",0
"SRR671755",0
"SRR671756",1
"SRR671757",0
"ERR176510",NA
"ERR176511",0
"ERR176512",0
"ERR176513",1
"ERR176514",0
"ERR176515",0
"ERR176519",0
"ERR1035169",1
"ERR1034963",NA
"ERR212045",NA
"ERR212044",NA
"ERR036238",0
"ERR036239",0
"ERR212041",NA
"ERR212040",0
"ERR212043",NA
"ERR036232",0
"ERR036233",0
"ERR036230",0
"ERR036231",0
"ERR036236",0
"ERR212048",NA
"ERR036234",0
"ERR036235",0
"ERR108164",NA
"ERR108165",NA
"ERR108166",NA
"ERR221615",NA
"ERR108160",NA
"ERR108161",NA
"ERR108162",NA
"ERR108163",NA
"ERR108168",NA
"ERR760905",NA
"ERR553177",0
"ERR181748",NA
"ERR181747",NA
"ERR181746",NA
"ERR181745",NA
"ERR181743",NA
"ERR181741",NA
"ERR181740",NA
"ERR760832",NA
"ERR760785",NA
"ERR760787",NA
"ERR1035053",0
"ERR245711",NA
"ERR245710",NA
"ERR245713",NA
"ERR245712",NA
"ERR245715",NA
"ERR245714",NA
"ERR245717",NA
"ERR245719",NA
"ERR245718",1
"ERR552890",0
"ERR108182",NA
"ERR108183",NA
"ERR108180",NA
"ERR108181",NA
"ERR108186",NA
"ERR212047",NA
"ERR108184",NA
"ERR108185",NA
"ERR245829",0
"ERR212046",NA
"ERR245827",NA
"ERR245826",NA
"ERR221572",NA
"ERR757185",NA
"ERR760610",NA
"ERR190365",1
"ERR1036296",1
"ERR1034754",1
"ERR212049",NA
"ERR552967",0
"ERR1035354",1
"ERR1035355",0
"ERR1035356",0
"ERR1035357",1
"ERR1035350",1
"ERR1035351",0
"ERR1035352",0
"ERR1035353",0
"ERR221578",NA
"ERR1035358",0
"ERR1035359",1
"ERR221614",NA
"ERR181905",NA
"ERR181904",0
"ERR181907",1
"ERR181906",NA
"ERR181901",NA
"ERR181900",NA
"ERR181903",0
"ERR181902",0
"ERR221612",0
"ERR181909",0
"ERR181908",NA
"ERR1035138",0
"ERR1035139",1
"ERR760809",NA
"ERR161019",NA
"ERR161018",NA
"ERR161015",NA
"ERR1035131",NA
"ERR1035132",NA
"ERR161016",NA
"ERR1035134",NA
"ERR1035135",NA
"ERR161013",NA
"ERR161012",NA
"ERR1034991",NA
"ERR1034990",NA
"ERR1034993",0
"ERR1034992",0
"ERR1034995",NA
"ERR1034994",0
"ERR1034997",NA
"ERR1034996",0
"ERR1034999",0
"ERR1034998",0
"ERR019569",0
"ERR019562",0
"ERR019565",0
"ERR019564",1
"ERR019567",1
"ERR1035130",NA
"ERR182003",NA
"ERR182002",NA
"ERR552633",0
"ERR161120",NA
"ERR161123",NA
"ERR161122",NA
"ERR1035008",NA
"ERR1035009",NA
"ERR161127",NA
"ERR161129",NA
"ERR161128",NA
"ERR1035006",NA
"ERR1035007",NA
"ERR1035000",NA
"ERR1035001",NA
"ERR1035002",NA
"ERR212111",0
"ERR037550",NA
"ERR037551",NA
"ERR037552",NA
"ERR037553",NA
"ERR037554",NA
"ERR037555",NA
"SRR671773",0
"ERR176635",0
"ERR176634",0
"ERR176637",0
"ERR176636",0
"ERR176631",0
"ERR176630",0
"ERR176633",0
"ERR176632",0
"ERR760906",NA
"ERR760907",NA
"ERR760904",NA
"SRR671807",1
"ERR760902",NA
"ERR760903",NA
"ERR760901",NA
"SRR671800",0
"ERR1035238",1
"SRR671801",1
"SRR671802",0
"ERR1034979",NA
"SRR671775",0
"ERR760857",NA
"ERR760781",NA
"ERR1034819",1
"ERR176743",NA
"ERR176742",0
"ERR176745",NA
"ERR176744",NA
"ERR176747",NA
"ERR176746",NA
"ERR176749",NA
"ERR176748",NA
"ERR760836",NA
"ERR760835",NA
"ERR845329",NA
"SRR671729",0
"SRR671728",0
"SRR671725",1
"SRR671724",0
"SRR671727",1
"SRR671726",0
"SRR671721",1
"SRR671720",1
"SRR671723",0
"SRR671722",1
"ERR221595",NA
"ERR221594",NA
"ERR221597",NA
"ERR221596",0
"ERR221591",NA
"ERR221590",NA
"ERR221593",NA
"ERR221592",NA
"ERR221599",NA
"ERR221598",0
"ERR176565",NA
"ERR176564",NA
"ERR176567",0
"ERR176566",NA
"ERR176561",NA
"ERR176563",NA
"ERR176562",NA
"ERR1034802",NA
"ERR176569",0
"ERR1034748",0
"ERR1036277",NA
"SRR058399",0
"ERR212056",NA
"ERR212057",NA
"ERR212054",1
"ERR212055",NA
"ERR212053",NA
"ERR036209",0
"ERR036208",0
"ERR036206",0
"ERR036205",0
"ERR036204",0
"ERR036203",0
"ERR036202",0
"ERR036201",0
"ERR036200",0
"ERR1034822",NA
"ERR1036274",1
"ERR1034825",NA
"ERR1034824",NA
"ERR1035050",NA
"ERR1034827",NA
"ERR760786",NA
"ERR760751",NA
"ERR1034826",1
"ERR1034919",NA
"ERR1036275",NA
"ERR1035099",1
"ERR757161",NA
"ERR181751",0
"ERR181752",NA
"ERR181753",NA
"ERR181754",NA
"ERR181755",NA
"ERR181756",NA
"ERR181757",NA
"ERR181758",NA
"ERR181759",NA
"ERR1034918",NA
"ERR182056",NA
"ERR1035093",0
"ERR760788",NA
"ERR1035092",1
"ERR182057",NA
"ERR245763",NA
"ERR1034970",NA
"ERR1034749",0
"ERR1035200",0
"ERR245769",NA
"ERR245702",NA
"ERR245703",NA
"ERR245700",NA
"ERR245701",NA
"ERR245707",NA
"ERR245704",NA
"ERR245705",NA
"ERR245708",NA
"ERR245709",NA
"ERR038739",1
"ERR182055",NA
"ERR1034813",NA
"ERR245838",0
"ERR245839",NA
"ERR245834",NA
"ERR245835",NA
"ERR245836",1
"ERR245837",NA
"ERR245830",NA
"ERR245831",NA
"ERR245832",0
"ERR245833",NA
"ERR762352",NA
"ERR1034880",1
"ERR757166",NA
"ERR1035349",0
"ERR1035348",0
"ERR757167",NA
"ERR1035343",0
"ERR1035342",1
"ERR1035341",1
"ERR1035340",1
"ERR1035347",0
"ERR1035346",0
"ERR1035345",0
"ERR1035344",1
"ERR757162",NA
"ERR553288",0
"ERR221524",NA
"ERR1034838",1
"ERR1034839",1
"ERR757160",NA
"ERR760887",NA
"ERR1034832",1
"ERR1034833",NA
"ERR1034830",1
"ERR181999",NA
"ERR1034836",NA
"ERR1034837",NA
"ERR1034834",NA
"ERR1034835",NA
"ERR181916",NA
"ERR181917",NA
"ERR181914",NA
"ERR181915",NA
"ERR181912",NA
"ERR181913",NA
"ERR181910",NA
"ERR181911",NA
"ERR760596",NA
"ERR181918",NA
"ERR181919",NA
"ERR760844",NA
"ERR181995",NA
"ERR1035129",NA
"ERR1035128",NA
"ERR1035127",1
"ERR1035126",0
"ERR1035125",NA
"SRR057660",0
"ERR1035123",NA
"ERR1035122",NA
"ERR1035121",NA
"ERR1035120",NA
"ERR757175",NA
"ERR757174",NA
"ERR757177",NA
"ERR757176",NA
"ERR757171",NA
"ERR757173",NA
"ERR757172",NA
"ERR760599",NA
"ERR190356",0
"ERR757178",NA
"ERR163998",0
"ERR019572",1
"ERR019573",0
"ERR019570",0
"ERR163999",0
"ERR019574",1
"ERR019575",1
"ERR163996",0
"SRR671830",0
"ERR552236",0
"ERR760735",NA
"ERR190357",0
"ERR760737",NA
"ERR161132",NA
"ERR161133",NA
"ERR161130",NA
"ERR161131",NA
"ERR161136",0
"ERR161137",0
"ERR161134",NA
"ERR552623",0
"ERR190354",NA
"ERR161138",0
"ERR161139",0
"ERR552629",0
"ERR037525",NA
"ERR037524",NA
"ERR037527",NA
"ERR037526",NA
"ERR552408",0
"ERR037520",0
"ERR037523",NA
"ERR037522",0
"ERR176626",0
"ERR176627",0
"ERR176624",0
"ERR176625",0
"ERR176622",0
"ERR176623",0
"ERR176620",0
"ERR176621",0
"ERR221527",0
"ERR190355",0
"ERR1034797",0
"ERR1034796",0
"ERR1034795",0
"ERR1034914",NA
"ERR1034794",0
"ERR171164",NA
"ERR171165",NA
"ERR171160",NA
"ERR171161",NA
"ERR171162",NA
"ERR171163",NA
"ERR552714",0
"ERR212098",NA
"ERR212099",NA
"ERR760753",NA
"ERR221528",0
"ERR221529",0
"ERR176752",1
"ERR176753",NA
"ERR176750",NA
"ERR176756",0
"ERR176757",0
"ERR176754",0
"ERR176755",0
"ERR176758",0
"ERR176759",0
"ERR760803",NA
"ERR760802",NA
"ERR760801",NA
"ERR760800",NA
"ERR1034690",NA
"ERR760877",NA
"ERR190350",NA
"SRR671738",1
"SRR671739",1
"SRR671736",1
"SRR671737",0
"SRR671734",1
"SRR671735",0
"SRR671732",0
"SRR671733",1
"SRR671730",0
"SRR671731",1
"ERR221586",NA
"ERR221587",NA
"ERR221584",NA
"ERR221582",NA
"ERR221580",NA
"ERR221581",NA
"ERR190351",NA
"ERR1035049",NA
"ERR176576",0
"ERR176577",0
"ERR176574",0
"ERR176575",0
"ERR176572",0
"ERR176573",0
"ERR176570",0
"ERR176571",0
"ERR176578",0
"ERR176579",NA
"ERR212069",NA
"ERR212068",NA
"ERR212063",NA
"ERR221526",0
"ERR212060",NA
"ERR212067",NA
"ERR212066",NA
"ERR212065",NA
"ERR212064",NA
"ERR036210",0
"ERR036212",0
"ERR036213",0
"ERR036214",0
"ERR036216",1
"ERR036217",0
"ERR036218",0
"ERR036219",0
"ERR1034821",0
"ERR553115",0
"ERR1035066",NA
"ERR553111",0
"ERR1035067",NA
"ERR1034820",NA
"ERR1035064",NA
"ERR181725",NA
"ERR181724",NA
"ERR181727",1
"ERR181726",NA
"ERR181721",NA
"ERR181720",NA
"ERR181723",NA
"ERR181722",NA
"ERR1035062",0
"ERR181729",NA
"ERR181728",NA
"ERR1035063",NA
"ERR1035060",NA
"ERR1034823",NA
"ERR1035061",NA
"ERR1035142",0
"ERR216907",NA
"ERR1035068",NA
"ERR1035069",NA
"ERR760797",NA
"ERR176613",NA
"ERR176612",NA
"ERR216903",NA
"ERR176611",NA
"ERR245737",NA
"ERR245736",NA
"ERR245735",NA
"ERR176610",NA
"ERR245733",1
"ERR245732",NA
"ERR245731",NA
"ERR245730",NA
"ERR037532",NA
"ERR245739",NA
"ERR037533",NA
"ERR037530",NA
"ERR216908",NA
"ERR037531",NA
"ERR216909",NA
"ERR760924",NA
"ERR245828",NA
"ERR760925",NA
"ERR760795",NA
"ERR190369",NA
"ERR190368",NA
"ERR760754",NA
"ERR1034759",0
"ERR1034758",0
"ERR182005",NA
"ERR182004",NA
"ERR182007",NA
"ERR182006",NA
"ERR182001",NA
"ERR182000",NA
"ERR1035338",1
"ERR1035339",0
"ERR1035336",0
"ERR1035337",1
"ERR1035334",0
"ERR1035335",0
"ERR1035332",0
"ERR1035333",1
"ERR1035330",1
"ERR1035331",0
"ERR1035168",0
"ERR190349",NA
"ERR760793",NA
"ERR1034829",NA
"ERR1034828",NA
"ERR181929",NA
"ERR181928",NA
"ERR181923",NA
"ERR181922",NA
"ERR181921",0
"ERR181920",NA
"ERR181927",NA
"ERR181926",NA
"ERR181925",NA
"ERR181924",NA
"ERR190348",NA
"ERR760792",NA
"ERR161032",NA
"ERR161031",NA
"ERR161030",NA
"ERR161036",NA
"ERR161035",NA
"ERR161038",NA
"ERR1035242",1
"ERR1035243",0
"ERR1035240",1
"ERR1035241",1
"ERR1035246",1
"ERR1035247",1
"ERR1035244",0
"ERR1035245",1
"ERR1035248",0
"ERR1035249",0
"ERR757168",NA
"ERR757169",NA
"ERR757179",NA
"ERR760790",NA
"ERR190345",NA
"ERR760794",NA
"ERR161107",NA
"ERR161106",NA
"ERR161105",0
"ERR161104",NA
"ERR161103",NA
"ERR161102",NA
"ERR161101",NA
"ERR161100",NA
"ERR760748",NA
"ERR760749",NA
"ERR161109",NA
"ERR161108",NA
"ERR037536",NA
"ERR037537",NA
"ERR037534",NA
"ERR037535",NA
"ERR176617",0
"ERR176616",1
"ERR176615",0
"ERR176614",NA
"ERR190344",NA
"ERR212039",NA
"ERR176619",0
"ERR176618",0
"ERR760920",NA
"ERR760921",NA
"ERR037538",NA
"ERR037539",NA
"ERR552360",0
"ERR552368",0
"ERR190347",0
"ERR040123",0
"ERR757150",NA
"ERR760764",NA
"ERR760783",NA
"ERR176767",NA
"ERR760811",NA
"ERR176765",0
"ERR176764",0
"ERR760814",NA
"ERR176762",0
"ERR176761",0
"ERR176760",0
"ERR212180",NA
"ERR212181",NA
"ERR176769",NA
"ERR176768",NA
"ERR1034685",NA
"ERR1034684",1
"ERR1034687",NA
"ERR1034686",NA
"ERR1034681",NA
"ERR1034680",1
"ERR1034683",1
"ERR1034682",0
"ERR1034689",NA
"ERR1034688",NA
"ERR245782",NA
"ERR1035214",1
"ERR1035217",0
"ERR176819",0
"ERR176818",0
"ERR176549",NA
"ERR176548",NA
"ERR176811",0
"ERR176810",0
"ERR176813",0
"ERR176812",0
"ERR176815",0
"ERR176546",NA
"ERR176545",NA
"ERR176544",NA
"ERR760822",NA
"ERR1035213",1
"ERR212078",0
"ERR212079",NA
"ERR212075",NA
"ERR212077",NA
"ERR212070",NA
"ERR552184",0
"ERR212072",NA
"ERR212073",NA
"SRR671826",0
"SRR671827",0
"ERR190342",NA
"SRR671824",1
"SRR671825",0
"SRR671822",1
"SRR671791",1
"ERR760894",NA
"SRR671820",1
"SRR671793",0
"ERR760784",NA
"ERR760812",NA
"ERR181736",NA
"ERR181737",NA
"ERR181734",NA
"ERR1034721",NA
"ERR181732",NA
"ERR181733",NA
"ERR181730",NA
"ERR181731",NA
"ERR1034726",0
"ERR181738",NA
"ERR181739",NA
"ERR760755",NA
"SRR058420",0
"ERR760826",NA
"ERR760818",NA
"ERR760870",NA
"ERR1034928",NA
"ERR1034728",0
"ERR1034929",NA
"ERR760909",NA
"ERR190353",NA
"ERR553035",0
"ERR245728",NA
"ERR245729",NA
"ERR1034927",NA
"ERR245720",NA
"ERR245721",NA
"ERR245722",NA
"ERR245723",NA
"ERR245724",NA
"ERR245725",0
"ERR245726",NA
"ERR245727",NA
"ERR1034831",NA
"ERR1034922",0
"ERR1034923",NA
"ERR551079",0
"ERR760851",NA
"ERR551071",0
"ERR550738",NA
"ERR760758",NA
"ERR182016",NA
"ERR182017",NA
"ERR182015",NA
"ERR1035329",0
"ERR1035328",1
"ERR182010",NA
"ERR182011",NA
"ERR1035325",1
"ERR1035324",1
"ERR1035327",0
"ERR1035326",0
"ERR1035321",1
"ERR1035320",0
"ERR551678",0
"ERR1035322",1
"ERR245747",1
"ERR760886",NA
"ERR1035015",NA
"ERR181938",NA
"ERR181939",NA
"ERR181934",1
"ERR181935",NA
"ERR181936",NA
"ERR181937",NA
"ERR181930",1
"ERR181931",NA
"ERR181932",0
"ERR181933",0
"ERR245741",1
"ERR161024",NA
"ERR161025",NA
"ERR161026",NA
"ERR161027",0
"ERR211996",NA
"ERR161021",NA
"ERR161022",NA
"ERR161023",NA
"ERR757152",NA
"ERR211998",0
"ERR211999",NA
"ERR161028",NA
"ERR161029",NA
"ERR1035251",1
"ERR1035250",0
"ERR1035253",1
"ERR1035252",1
"ERR1035255",1
"ERR1035254",1
"ERR1035257",0
"ERR1035256",0
"ERR1035259",0
"ERR1035258",1
"ERR019551",1
"ERR019552",1
"ERR019553",1
"ERR019556",1
"ERR019557",1
"ERR019558",1
"ERR019559",1
"ERR845328",NA
"ERR1035136",0
"ERR760816",NA
"ERR1035137",0
"ERR161118",NA
"ERR161119",NA
"ERR161110",NA
"ERR161111",NA
"ERR161113",NA
"ERR161114",NA
"ERR161115",NA
"ERR161116",NA
"ERR161117",NA
"ERR1035075",NA
"ERR176543",0
"ERR1035077",NA
"ERR1035076",NA
"ERR1035071",NA
"ERR1035070",NA
"ERR1035073",NA
"ERR176542",NA
"ERR1035079",NA
"ERR176541",NA
"ERR176604",0
"ERR176605",1
"ERR176606",0
"ERR176540",NA
"ERR176600",NA
"ERR176601",0
"ERR176602",0
"ERR176603",0
"ERR176608",1
"ERR176609",0
"ERR176814",0
"ERR176817",0
"ERR760799",NA
"ERR176816",0
"ERR552219",1
"ERR1034857",NA
"ERR161200",NA
"ERR161201",NA
"ERR161203",NA
"ERR176770",NA
"ERR176772",NA
"ERR176773",NA
"ERR176774",NA
"ERR176775",NA
"ERR176776",NA
"ERR176777",NA
"ERR760865",NA
"ERR760867",NA
"ERR760860",NA
"ERR760863",NA
"ERR760869",NA
"ERR757188",NA
"ERR551088",0
"ERR037509",0
"ERR037508",0
"ERR037503",0
"ERR037502",0
"ERR037500",0
"ERR037507",0
"SRR671719",0
"ERR037505",0
"ERR037504",0
"ERR027458",1
"ERR176808",0
"ERR176809",0
"ERR176558",NA
"ERR176559",NA
"ERR176802",0
"ERR176555",0
"ERR176800",NA
"ERR176557",NA
"ERR176550",NA
"ERR176807",0
"ERR176804",0
"ERR176805",0
"ERR163989",NA
"ERR163985",NA
"ERR163984",0
"ERR163987",NA
"ERR163986",NA
"ERR163981",NA
"ERR163980",NA
"ERR163983",NA
"ERR163982",NA
"ERR212081",NA
"ERR212080",0
"ERR212083",0
"ERR212085",0
"ERR212084",0
"ERR212087",0
"ERR212086",0
"ERR212089",NA
"ERR212088",0
"ERR1034786",1
"ERR1034787",1
"ERR1034780",NA
"ERR1034781",NA
"ERR1034782",NA
"ERR1034783",0
"ERR027450",1
"ERR027451",1
"ERR027452",1
"ERR027454",1
"ERR212071",NA
"ERR027456",1
"ERR181709",NA
"ERR181708",NA
"ERR181703",NA
"ERR181702",NA
"ERR181701",NA
"ERR181700",NA
"ERR181707",NA
"ERR181706",NA
"ERR181705",NA
"ERR181704",NA
"ERR553007",0
"ERR216980",NA
"ERR216982",NA
"ERR757164",NA
"ERR245759",NA
"ERR245758",NA
"ERR245755",NA
"ERR245754",NA
"ERR245757",0
"ERR245756",NA
"ERR245751",NA
"ERR245750",NA
"ERR245753",NA
"ERR245752",NA
"ERR757165",NA
"ERR1035178",0
"ERR760768",NA
"ERR1035004",0
"ERR182028",NA
"ERR1035005",NA
"ERR182023",NA
"ERR182022",NA
"ERR182021",NA
"ERR182020",NA
"ERR182027",NA
"ERR182026",NA
"ERR182025",NA
"ERR182024",NA
"ERR1035310",0
"ERR1035311",0
"ERR1035312",1
"ERR1035313",0
"ERR1035314",0
"ERR1035315",1
"ERR1035316",0
"ERR1035317",0
"ERR1035318",1
"ERR1035319",1
"ERR760760",NA
"ERR040118",0
"ERR1034803",NA
"ERR037499",0
"ERR1034801",NA
"ERR1034800",NA
"ERR1034805",NA
"ERR037498",0
"ERR760750",NA
"ERR176639",0
"ERR176638",0
"ERR757148",NA
"ERR221525",0
"ERR550691",0
"ERR1035264",1
"ERR1035265",0
"ERR1035266",1
"ERR1035267",0
"ERR1035260",1
"ERR1035261",0
"ERR1035262",0
"ERR1035263",0
"ERR1035268",0
"ERR1035269",0
"ERR190346",NA
"ERR037495",0
"ERR037494",0
"ERR190343",NA
"ERR552414",0
"ERR1035048",1
"ERR212110",0
"ERR161169",NA
"ERR161168",NA
"SRR057619",0
"ERR161165",NA
"ERR161164",NA
"ERR161167",NA
"ERR161166",NA
"ERR161161",NA
"ERR161160",NA
"SRR671859",0
"ERR161162",NA
"ERR760852",NA
"ERR760900",NA
"ERR181819",NA
"ERR181818",NA
"ERR1036278",NA
"ERR760789",NA
"ERR1035047",NA
"ERR552743",0
"ERR760908",NA
"ERR757147",NA
"ERR1034791",1
"ERR176709",1
"ERR176708",0
"ERR760782",NA
"ERR176705",NA
"ERR176707",0
"ERR176706",0
"ERR176701",NA
"ERR176700",NA
"ERR176703",NA
"ERR760874",NA
"ERR760872",NA
"ERR181815",0
"ERR182008",NA
"ERR760595",NA
"ERR181814",NA
"ERR760878",NA
"ERR212002",NA
"ERR037518",1
"ERR037519",0
"ERR037514",NA
"ERR037515",0
"ERR037516",0
"ERR037517",0
"ERR037510",0
"ERR037511",0
"ERR037512",0
"ERR037513",NA
"ERR845303",NA
"ERR845305",NA
"ERR845306",NA
"ERR845307",NA
"ERR1034774",NA
"SRR671871",0
"SRR671870",0
"SRR671873",0
"SRR671872",0
"SRR671875",0
"SRR671874",0
"SRR671877",0
"SRR671876",0
"SRR671879",0
"SRR671878",0
"ERR163995",0
"ERR163992",NA
"ERR163993",NA
"ERR163990",NA
"ERR163991",NA
"ERR212092",NA
"ERR212093",NA
"ERR036249",1
"ERR036248",0
"ERR212096",NA
"ERR212097",NA
"ERR212094",NA
"ERR212095",NA
"ERR036243",0
"ERR036242",0
"ERR036241",0
"ERR036240",0
"ERR036247",0
"ERR036246",0
"ERR036245",0
"ERR036244",0
"ERR176499",NA
"ERR176498",NA
"ERR176495",NA
"ERR176494",NA
"ERR176497",NA
"ERR176496",NA
"ERR176491",0
"ERR176490",0
"ERR176493",NA
"ERR176492",NA
"ERR1036293",NA
"ERR1034888",NA
"ERR760831",NA
"ERR212017",0
"ERR181718",NA
"ERR181719",NA
"ERR181714",NA
"ERR181715",NA
"ERR181716",0
"ERR181717",NA
"ERR181710",0
"ERR181713",NA
"ERR182041",NA
"ERR221553",0
"ERR221552",NA
"ERR221555",NA
"ERR221554",NA
"ERR221557",NA
"ERR221556",NA
"ERR221559",NA
"ERR221558",NA
"ERR1034881",NA
"ERR182042",NA
"ERR182045",NA
"ERR182044",NA
"ERR1034885",NA
"ERR760883",NA
"ERR182046",NA
"ERR553010",0
"SRR058081",0
"ERR216979",NA
"SRR671840",0
"ERR760882",NA
"SRR671841",1
"SRR671842",0
"SRR671843",1
"ERR245748",NA
"ERR245749",NA
"ERR245746",0
"SRR671844",1
"ERR245744",0
"ERR245745",0
"ERR245742",0
"ERR245743",0
"SRR671845",0
"ERR760881",NA
"SRR671846",0
"SRR671847",0
"ERR760838",NA
"ERR245846",NA
"ERR181688",NA
"ERR760880",NA
"SRR058402",0
"SRR058401",0
"SRR058400",0
"ERR181676",NA
"ERR181689",NA
"ERR1035041",NA
"ERR182038",NA
"ERR182039",NA
"ERR760833",NA
"ERR182034",NA
"ERR182035",NA
"ERR182036",NA
"ERR182037",NA
"ERR182030",NA
"ERR182031",NA
"ERR182032",NA
"ERR1035307",1
"ERR1035306",1
"ERR1035305",1
"ERR1035304",1
"ERR1035303",0
"ERR1035302",1
"ERR1035301",0
"ERR1035300",1
"ERR1035042",NA
"ERR1035309",1
"ERR1035308",1
"ERR760834",NA
"ERR757170",NA
"ERR1034876",1
"ERR1034877",1
"ERR1034874",1
"ERR1034875",0
"ERR1034872",NA
"ERR1034873",NA
"ERR1034870",NA
"ERR1034871",1
"ERR1034878",NA
"ERR1034879",NA
"ERR1035279",0
"ERR1035278",0
"ERR1035273",0
"ERR1035272",0
"ERR1035271",0
"ERR1035270",0
"ERR1035277",0
"ERR1035276",0
"ERR1035275",0
"ERR1035274",0
"ERR760859",NA
"ERR760864",NA
"ERR1034908",1
"ERR1034909",NA
"ERR760837",NA
"ERR1034902",NA
"ERR1034903",1
"ERR1034900",NA
"ERR1034901",NA
"ERR1034906",NA
"ERR1034907",NA
"ERR1034904",NA
"ERR1034905",1
"ERR221532",NA
"ERR1035046",0
"ERR161178",NA
"ERR161179",NA
"ERR161176",NA
"ERR161177",NA
"ERR1035055",NA
"ERR161175",NA
"ERR161172",NA
"ERR1035052",NA
"ERR1035051",NA
"ERR161171",NA
"ERR221531",NA
"ERR212142",NA
"ERR181683",NA
"ERR245688",NA
"ERR221530",0
"ERR551311",1
"ERR1035059",NA
"ERR1035058",NA
"ERR1035057",NA
"ERR1035056",NA
"ERR190410",0
"ERR760912",NA
"ERR760849",NA
"ERR1035054",NA
"ERR176718",NA
"ERR176719",NA
"ERR176716",NA
"ERR176717",NA
"ERR176714",0
"ERR176715",NA
"ERR176712",0
"ERR176713",0
"ERR176710",0
"ERR176711",0
"ERR1034650",0
"ERR1034651",0
"ERR190329",NA
"ERR190328",NA
"ERR1035116",NA
"ERR1035117",NA
"ERR757163",NA
"ERR1035114",NA
"ERR1035115",NA
