"id","ciprofloxacin","moxifloxacin"
"ERR551784",NA,NA
"ERR551783",NA,NA
"ERR551382",NA,NA
"ERR553311",NA,NA
"ERR553310",NA,NA
"SRR2101423",NA,0
"SRR2101476",NA,0
"ERR550621",NA,NA
"ERR551931",NA,NA
"SRR2101477",NA,0
"SRR2101471",NA,0
"ERR553307",NA,NA
"SRR2101472",NA,0
"SRR2101422",NA,0
"ERR552490",NA,NA
"SRR2101308",NA,0
"SRR2101309",NA,0
"ERR553267",NA,NA
"ERR553266",NA,NA
"ERR553265",NA,NA
"SRR2101404",NA,0
"SRR2100803",NA,NA
"SRR2101300",NA,0
"SRR2099959",0,NA
"SRR2099958",0,NA
"SRR2101301",NA,0
"SRR2099951",NA,NA
"SRR2099950",NA,NA
"SRR2099953",NA,NA
"SRR2099952",NA,NA
"SRR2099955",0,NA
"SRR2099954",NA,NA
"SRR2099957",0,NA
"SRR2099956",0,0
"SRR2101568",NA,0
"ERR550662",NA,NA
"SRR2101818",NA,NA
"SRR2101819",NA,NA
"SRR2101812",NA,0
"SRR2101810",NA,0
"SRR2101811",NA,0
"SRR2101816",NA,0
"SRR2101817",NA,NA
"SRR2101814",NA,0
"SRR2101815",NA,0
"ERR552805",NA,NA
"ERR551144",NA,NA
"ERR551420",NA,NA
"SRR2101540",NA,0
"SRR2101606",NA,0
"SRR2101605",NA,0
"SRR2101604",NA,0
"SRR2101603",NA,0
"SRR2101602",NA,0
"SRR2101601",NA,0
"SRR2101600",NA,0
"SRR2101609",NA,0
"SRR2101608",NA,0
"ERR550796",NA,NA
"ERR550795",NA,NA
"ERR550793",NA,1
"ERR550790",NA,NA
"ERR552338",NA,NA
"ERR552336",NA,NA
"ERR552334",NA,NA
"ERR550700",NA,NA
"ERR551335",NA,NA
"SRR2101778",NA,0
"SRR2101773",NA,0
"SRR2101772",NA,0
"SRR2101771",NA,0
"SRR2101770",NA,0
"SRR2101777",NA,0
"SRR2101776",NA,0
"SRR2101775",NA,0
"SRR2101774",NA,0
"SRR2101543",NA,NA
"SRR2101439",NA,0
"SRR2101544",NA,0
"ERR552020",NA,NA
"ERR551170",NA,NA
"ERR552795",NA,NA
"ERR552025",NA,NA
"ERR552028",NA,NA
"SRR2101721",NA,0
"SRR2101648",NA,0
"ERR552248",NA,NA
"ERR552249",NA,NA
"SRR2100739",0,NA
"ERR551110",NA,NA
"SRR2100046",NA,NA
"SRR2100047",NA,NA
"SRR2100044",NA,NA
"SRR2100045",NA,NA
"SRR2100042",NA,NA
"SRR2100043",NA,NA
"SRR2100040",NA,NA
"SRR2100041",NA,NA
"SRR2100048",NA,NA
"SRR2100049",NA,NA
"ERR552881",NA,NA
"SRR2101644",NA,0
"ERR551720",NA,NA
"ERR550880",NA,NA
"SRR2101430",NA,NA
"SRR2101784",NA,0
"ERR553048",NA,NA
"ERR553043",NA,NA
"SRR2101437",NA,0
"SRR2101431",NA,0
"ERR552597",NA,NA
"ERR550965",NA,NA
"ERR552264",NA,NA
"ERR551933",NA,NA
"ERR551932",NA,NA
"ERR553301",NA,NA
"ERR551936",NA,NA
"ERR553308",NA,NA
"ERR553309",NA,NA
"SRR2101696",NA,0
"ERR551183",NA,NA
"ERR552266",NA,NA
"ERR551684",NA,NA
"ERR553276",NA,NA
"ERR551266",NA,NA
"ERR552009",NA,NA
"ERR163937",NA,NA
"ERR760798",NA,NA
"ERR1034778",NA,NA
"ERR757182",NA,NA
"ERR757184",NA,NA
"ERR757186",NA,NA
"ERR757187",NA,NA
"ERR212030",NA,NA
"ERR1035222",NA,1
"ERR1035223",NA,NA
"ERR1035224",NA,NA
"ERR1035225",NA,NA
"ERR1035226",NA,NA
"ERR212031",NA,NA
"ERR1035228",NA,NA
"ERR1035229",NA,NA
"ERR163974",NA,NA
"ERR1034933",NA,NA
"ERR1034932",NA,NA
"ERR1034931",NA,NA
"ERR1034930",NA,NA
"ERR1034937",NA,NA
"ERR1034936",NA,NA
"ERR1034935",NA,NA
"ERR1034934",NA,NA
"ERR1034939",NA,NA
"ERR1034938",NA,NA
"ERR212038",NA,NA
"SRR057659",NA,NA
"ERR181859",NA,NA
"ERR181858",NA,NA
"ERR760854",NA,NA
"ERR181856",NA,NA
"ERR181855",NA,NA
"ERR181854",NA,NA
"ERR181853",NA,NA
"ERR181852",NA,NA
"ERR181851",NA,NA
"ERR181850",NA,NA
"ERR1035084",NA,NA
"ERR1035085",NA,NA
"ERR1035086",NA,NA
"ERR1035087",NA,NA
"ERR1035080",NA,NA
"ERR1035081",NA,NA
"ERR1035082",NA,NA
"ERR1035083",NA,NA
"ERR1034775",NA,NA
"ERR1035088",NA,NA
"ERR1035089",NA,NA
"ERR181989",NA,NA
"ERR181988",NA,NA
"ERR1034849",NA,NA
"ERR1034848",NA,NA
"ERR181985",NA,NA
"ERR181984",NA,NA
"ERR181987",NA,NA
"ERR1034844",NA,NA
"ERR181981",NA,NA
"ERR1034842",NA,NA
"ERR181983",NA,NA
"ERR181982",NA,NA
"ERR552650",NA,0
"ERR161189",NA,NA
"ERR161188",NA,NA
"ERR161187",NA,NA
"ERR161186",NA,NA
"ERR161185",NA,NA
"ERR161183",NA,NA
"ERR161182",NA,NA
"ERR161181",NA,NA
"ERR161180",NA,NA
"ERR757180",NA,NA
"ERR757181",NA,NA
"ERR221601",NA,NA
"ERR760731",NA,NA
"ERR221600",NA,NA
"ERR037467",NA,NA
"ERR1034777",NA,NA
"ERR1035110",NA,NA
"SRR057725",NA,NA
"ERR221602",NA,NA
"ERR037468",NA,NA
"ERR037469",NA,NA
"ERR1035158",NA,NA
"ERR1035159",NA,NA
"ERR1035152",NA,NA
"ERR1035153",NA,NA
"ERR1035150",NA,NA
"ERR1035151",NA,NA
"ERR1035156",NA,NA
"ERR1035157",NA,NA
"ERR1035154",NA,NA
"ERR1035155",NA,NA
"ERR1034669",NA,NA
"ERR1034668",NA,NA
"ERR1034776",NA,NA
"ERR1035111",NA,NA
"ERR190358",NA,NA
"ERR190359",NA,NA
"ERR037484",NA,NA
"ERR760850",NA,NA
"ERR760733",NA,NA
"ERR164009",NA,NA
"ERR164008",NA,NA
"ERR1034771",NA,NA
"ERR1036288",NA,NA
"ERR551218",NA,0
"ERR164001",NA,NA
"ERR164000",NA,NA
"ERR164003",NA,NA
"ERR164002",NA,NA
"ERR164005",NA,NA
"ERR1036286",NA,NA
"ERR164007",NA,NA
"ERR164006",NA,NA
"ERR1034770",NA,NA
"SRR671813",NA,NA
"SRR671789",NA,NA
"SRR671788",NA,NA
"SRR671839",NA,NA
"SRR671838",NA,NA
"SRR671760",NA,NA
"SRR671835",NA,NA
"SRR671834",NA,NA
"SRR671837",NA,NA
"SRR671836",NA,NA
"SRR671831",NA,NA
"SRR671786",NA,NA
"SRR671833",NA,NA
"SRR671832",NA,NA
"ERR176699",NA,NA
"ERR176698",NA,NA
"ERR176693",NA,NA
"ERR176692",NA,NA
"ERR176690",NA,NA
"ERR176697",NA,NA
"ERR176696",NA,NA
"ERR176695",NA,NA
"SRR671764",NA,NA
"ERR221610",NA,NA
"SRR671767",NA,NA
"ERR760853",NA,NA
"SRR671814",NA,NA
"ERR760734",NA,NA
"ERR1034772",NA,NA
"ERR221611",NA,NA
"ERR027446",NA,0
"ERR176479",NA,NA
"ERR176478",NA,NA
"ERR176477",NA,NA
"ERR176476",NA,NA
"ERR176474",NA,NA
"ERR176473",NA,NA
"ERR176472",NA,NA
"ERR176471",NA,NA
"ERR176470",NA,NA
"ERR1034731",0,NA
"ERR1036280",NA,NA
"ERR1034733",0,NA
"ERR760736",NA,NA
"ERR212100",NA,NA
"ERR212101",NA,NA
"ERR212102",NA,NA
"ERR212103",NA,NA
"ERR212104",NA,NA
"ERR212105",NA,NA
"ERR212106",NA,NA
"ERR212107",NA,NA
"ERR212108",NA,NA
"ERR1034735",0,NA
"ERR027449",NA,NA
"ERR1034734",0,NA
"ERR1034737",0,NA
"ERR760739",NA,NA
"ERR1034739",0,NA
"ERR216939",NA,NA
"ERR1034738",0,NA
"ERR216935",NA,NA
"ERR216934",NA,NA
"ERR216937",NA,NA
"ERR216936",NA,NA
"ERR216931",NA,NA
"ERR760738",NA,NA
"ERR760868",NA,NA
"SRR058371",NA,NA
"SRR058370",NA,NA
"SRR058373",NA,NA
"ERR163973",NA,NA
"SRR058375",NA,NA
"ERR163975",NA,NA
"ERR163976",NA,NA
"ERR163977",NA,NA
"ERR181682",NA,NA
"SRR058378",NA,NA
"ERR181680",NA,NA
"ERR181681",NA,NA
"ERR181686",NA,NA
"ERR181687",NA,NA
"ERR181684",NA,NA
"ERR181685",NA,NA
"ERR212090",NA,NA
"ERR760926",NA,NA
"ERR1034727",0,NA
"ERR108137",NA,0
"ERR108136",NA,0
"ERR108135",NA,0
"ERR108134",NA,0
"ERR108133",NA,0
"ERR108132",NA,0
"ERR108131",NA,0
"ERR108130",NA,0
"ERR108138",NA,0
"ERR760927",NA,NA
"SRR058117",NA,NA
"SRR058116",NA,NA
"ERR1035014",NA,NA
"ERR760791",NA,NA
"ERR1034762",0,NA
"ERR760899",NA,NA
"ERR760848",NA,NA
"ERR760922",NA,NA
"SRR671792",NA,NA
"ERR760890",NA,NA
"ERR040141",NA,NA
"ERR040142",NA,NA
"ERR550641",NA,0
"ERR1035237",NA,1
"ERR1035236",NA,0
"ERR1035235",NA,1
"ERR1035234",NA,0
"ERR1035232",NA,NA
"ERR1035231",NA,NA
"ERR1035230",NA,NA
"ERR1035239",NA,NA
"ERR037506",NA,NA
"ERR552867",NA,0
"ERR552864",NA,0
"ERR1035162",NA,NA
"ERR1034946",NA,NA
"ERR1034947",NA,NA
"ERR1034944",NA,NA
"ERR1034945",NA,NA
"ERR1034942",NA,NA
"ERR1034943",NA,NA
"ERR1034940",NA,NA
"ERR1034941",NA,NA
"ERR760766",NA,NA
"ERR1034948",NA,NA
"ERR1034949",NA,NA
"ERR181841",NA,NA
"ERR181842",NA,NA
"ERR181843",NA,NA
"ERR181844",NA,NA
"ERR181845",NA,NA
"ERR181846",NA,NA
"ERR181848",NA,NA
"ERR181849",NA,NA
"ERR1035091",NA,NA
"ERR1035090",NA,NA
"ERR1035097",NA,NA
"ERR1035096",NA,NA
"ERR1035095",NA,NA
"ERR1035094",NA,NA
"ERR1034756",0,NA
"ERR181998",NA,NA
"ERR550937",NA,0
"ERR181996",NA,NA
"ERR181997",NA,NA
"ERR181994",NA,NA
"ERR181992",NA,NA
"ERR181993",NA,NA
"ERR181990",NA,NA
"ERR181991",NA,NA
"ERR161190",NA,NA
"ERR161191",NA,NA
"ERR161192",NA,NA
"ERR161193",NA,NA
"ERR161194",NA,NA
"ERR161195",NA,NA
"ERR161197",NA,NA
"ERR161198",NA,NA
"ERR161199",NA,NA
"ERR176551",NA,NA
"ERR1034847",NA,NA
"ERR176552",NA,NA
"ERR1034846",NA,NA
"ERR1034766",NA,NA
"ERR176553",NA,NA
"ERR1034845",NA,NA
"SRR057731",NA,NA
"SRR057732",NA,NA
"SRR057733",NA,NA
"SRR057734",NA,NA
"ERR1035221",NA,1
"ERR1034843",NA,NA
"ERR1035149",NA,NA
"ERR1035148",NA,NA
"ERR1034841",NA,NA
"ERR1034767",NA,NA
"ERR1035166",NA,NA
"ERR1035141",NA,NA
"ERR1035140",NA,NA
"ERR1035143",NA,NA
"ERR1034840",NA,NA
"ERR1035145",NA,NA
"ERR1035144",NA,NA
"ERR1035147",NA,NA
"ERR1035146",NA,NA
"ERR190363",NA,NA
"ERR190362",NA,NA
"ERR190361",NA,NA
"ERR190360",NA,NA
"ERR190366",NA,NA
"ERR1034618",NA,NA
"ERR1034619",NA,NA
"ERR1034616",1,NA
"ERR1034617",1,NA
"ERR1034614",1,NA
"ERR1034615",1,NA
"ERR1034612",1,NA
"ERR1034613",1,NA
"ERR1034610",1,NA
"ERR1034611",1,NA
"ERR760611",NA,NA
"ERR1034764",0,NA
"ERR221607",NA,NA
"ERR164018",NA,NA
"ERR164019",NA,NA
"ERR164012",NA,NA
"ERR164013",NA,NA
"ERR164010",NA,NA
"ERR164011",NA,NA
"ERR164016",NA,NA
"ERR164017",NA,NA
"ERR164014",NA,NA
"ERR164015",NA,NA
"ERR1034765",NA,NA
"ERR760847",NA,NA
"ERR221533",NA,NA
"ERR019571",NA,NA
"SRR671798",NA,NA
"SRR671799",NA,NA
"SRR671828",NA,NA
"SRR671829",NA,NA
"SRR671794",NA,NA
"SRR671795",NA,NA
"SRR671796",NA,NA
"SRR671797",NA,NA
"SRR671790",NA,NA
"SRR671823",NA,NA
"ERR552262",NA,0
"SRR671821",NA,NA
"ERR1034723",0,NA
"ERR1034720",NA,NA
"ERR190399",NA,NA
"ERR176688",NA,NA
"ERR176689",NA,NA
"ERR1034724",0,NA
"ERR1034725",0,NA
"ERR176684",NA,NA
"ERR176685",NA,NA
"ERR176686",NA,NA
"ERR1034729",0,NA
"ERR176680",NA,NA
"ERR176681",NA,NA
"ERR176682",NA,NA
"ERR176683",NA,NA
"ERR221535",NA,NA
"ERR221534",NA,NA
"ERR1034763",0,NA
"ERR1034784",0,NA
"ERR1034785",0,NA
"ERR760845",NA,NA
"ERR221539",NA,NA
"ERR221538",NA,NA
"ERR190396",NA,NA
"ERR1034760",0,NA
"ERR760843",NA,NA
"ERR190397",NA,NA
"ERR176460",NA,NA
"ERR176461",NA,NA
"ERR176462",NA,NA
"ERR176463",NA,NA
"ERR176464",NA,NA
"ERR176465",NA,NA
"ERR176466",NA,NA
"ERR176467",NA,NA
"ERR176468",NA,NA
"ERR176469",NA,NA
"ERR190389",NA,NA
"ERR190333",NA,NA
"ERR190381",NA,NA
"ERR190380",NA,NA
"ERR190383",NA,NA
"ERR190382",NA,NA
"ERR190385",NA,NA
"ERR190384",NA,NA
"ERR190387",NA,NA
"ERR190386",NA,NA
"ERR212175",NA,NA
"ERR212177",NA,NA
"ERR212176",NA,NA
"ERR212179",NA,NA
"ERR212178",NA,NA
"ERR212161",NA,NA
"ERR216926",NA,NA
"ERR216924",NA,NA
"ERR216925",NA,NA
"ERR216922",NA,NA
"ERR216923",NA,NA
"ERR216920",NA,NA
"ERR216921",NA,NA
"ERR760891",NA,NA
"ERR245647",NA,NA
"ERR1034761",0,NA
"ERR757145",NA,NA
"ERR212009",NA,NA
"ERR212008",NA,NA
"ERR212000",NA,NA
"ERR212003",NA,NA
"SRR058369",NA,NA
"ERR212005",NA,NA
"ERR212004",NA,NA
"SRR671783",NA,NA
"ERR212006",NA,NA
"ERR108128",NA,0
"ERR108129",NA,0
"ERR757189",NA,NA
"ERR760892",NA,NA
"ERR108125",NA,0
"ERR108126",NA,0
"ERR108127",NA,0
"ERR551913",NA,0
"SRR671782",NA,NA
"ERR760893",NA,NA
"ERR1035013",NA,NA
"ERR760842",NA,NA
"ERR1034789",1,NA
"ERR1035012",NA,NA
"ERR1035011",NA,NA
"ERR1035010",NA,NA
"ERR1035017",NA,NA
"SRR671781",NA,NA
"ERR1035016",NA,NA
"ERR245683",NA,NA
"ERR245682",NA,NA
"ERR245681",NA,NA
"ERR245680",NA,NA
"ERR245687",NA,NA
"ERR245686",NA,NA
"ERR245685",NA,NA
"ERR245684",NA,NA
"ERR245689",NA,NA
"ERR161135",NA,NA
"ERR760895",NA,NA
"ERR1035019",NA,NA
"ERR216913",NA,NA
"ERR1035018",NA,NA
"ERR216912",NA,NA
"ERR037542",NA,NA
"SRR671787",NA,NA
"ERR190398",NA,NA
"ERR216916",NA,NA
"ERR1034740",0,NA
"ERR1034741",0,NA
"ERR037488",NA,NA
"ERR037489",NA,NA
"ERR760897",NA,NA
"ERR550982",NA,0
"ERR037521",NA,NA
"ERR1034745",0,NA
"ERR176628",NA,NA
"ERR176629",NA,NA
"ERR552854",NA,0
"ERR037482",NA,NA
"SRR671785",NA,NA
"ERR163997",NA,NA
"ERR037483",NA,NA
"ERR760841",NA,NA
"ERR176526",NA,NA
"ERR037480",NA,NA
"ERR1034955",NA,NA
"ERR1034954",NA,NA
"ERR1034957",NA,NA
"ERR037481",NA,NA
"ERR1034951",NA,NA
"ERR1034950",NA,NA
"ERR1034953",NA,NA
"ERR1034952",NA,NA
"ERR037486",NA,NA
"ERR1034959",NA,NA
"ERR1034958",NA,NA
"ERR037487",NA,NA
"ERR181835",NA,NA
"ERR181834",NA,NA
"ERR181837",NA,NA
"ERR181836",NA,NA
"ERR181831",NA,NA
"ERR181833",NA,NA
"ERR181832",NA,NA
"ERR037485",NA,NA
"ERR181839",NA,NA
"ERR181838",NA,NA
"ERR245669",NA,NA
"ERR245668",NA,NA
"ERR182012",NA,NA
"ERR245661",NA,NA
"ERR245660",NA,NA
"ERR245663",NA,NA
"ERR245662",NA,NA
"ERR245665",NA,NA
"ERR245664",NA,NA
"ERR245667",NA,NA
"ERR245666",NA,NA
"ERR126605",NA,NA
"ERR126604",NA,NA
"ERR126607",NA,NA
"ERR126601",NA,NA
"ERR126602",NA,NA
"ERR1034887",NA,NA
"ERR126609",NA,NA
"ERR182013",NA,NA
"ERR1034752",0,NA
"ERR181949",NA,NA
"ERR181948",NA,NA
"ERR1034886",NA,NA
"ERR181941",NA,NA
"ERR181808",NA,NA
"ERR181943",NA,NA
"ERR181942",NA,NA
"ERR181945",NA,NA
"ERR181944",NA,NA
"ERR181947",NA,NA
"ERR551341",NA,0
"ERR1034862",NA,NA
"ERR757183",NA,NA
"ERR161050",NA,NA
"ERR161053",NA,NA
"ERR161052",NA,NA
"ERR161055",NA,NA
"ERR1035179",NA,NA
"ERR161056",NA,NA
"ERR161059",NA,NA
"ERR161058",NA,NA
"ERR1035176",NA,0
"ERR1035177",NA,1
"ERR1035170",NA,NA
"ERR1035171",NA,NA
"ERR1035172",NA,NA
"ERR1035173",NA,NA
"ERR171137",NA,0
"ERR171136",NA,0
"ERR171135",NA,0
"ERR171134",NA,0
"ERR171133",NA,0
"ERR171132",NA,0
"ERR171131",NA,0
"ERR171130",NA,0
"ERR1034605",1,NA
"ERR1034604",1,NA
"ERR1034607",1,NA
"ERR1034606",1,NA
"ERR1034601",1,NA
"ERR1034600",1,NA
"ERR171139",NA,0
"ERR171138",NA,0
"ERR760817",NA,NA
"ERR221574",NA,NA
"ERR164023",NA,NA
"ERR164021",NA,NA
"ERR164020",NA,NA
"ERR1036283",NA,NA
"ERR1036282",NA,NA
"ERR760602",NA,NA
"ERR1036281",NA,NA
"SRR671761",NA,NA
"SRR671812",NA,NA
"SRR671811",NA,NA
"SRR671762",NA,NA
"SRR671817",NA,NA
"SRR671816",NA,NA
"SRR671815",NA,NA
"SRR671766",NA,NA
"SRR671769",NA,NA
"SRR671768",NA,NA
"SRR671819",NA,NA
"SRR671818",NA,NA
"ERR176671",NA,NA
"ERR1034730",0,NA
"ERR176673",NA,NA
"ERR176672",NA,NA
"ERR176675",NA,NA
"ERR176674",NA,NA
"ERR176677",NA,NA
"ERR1034736",0,NA
"ERR176679",NA,NA
"ERR176678",NA,NA
"ERR1036284",NA,NA
"ERR036199",NA,NA
"ERR221588",NA,NA
"ERR040114",NA,NA
"ERR036193",NA,NA
"ERR036192",NA,NA
"ERR036191",NA,NA
"ERR036190",NA,NA
"ERR036197",NA,NA
"ERR036196",NA,NA
"ERR036195",NA,NA
"ERR245799",NA,NA
"ERR108156",NA,0
"ERR550670",NA,NA
"ERR1036279",NA,NA
"ERR760744",NA,NA
"ERR245654",NA,NA
"ERR108152",NA,0
"ERR245655",NA,NA
"ERR176785",NA,NA
"ERR176784",NA,NA
"ERR176787",NA,NA
"ERR176786",NA,NA
"ERR221537",NA,NA
"ERR221536",NA,NA
"ERR176783",NA,NA
"ERR176782",NA,NA
"ERR190392",NA,NA
"ERR190393",NA,NA
"ERR190390",NA,NA
"ERR190391",NA,NA
"ERR176789",NA,NA
"ERR176788",NA,NA
"ERR190394",NA,NA
"ERR190395",NA,NA
"ERR245658",NA,NA
"ERR212164",NA,NA
"ERR212165",NA,NA
"ERR212163",NA,NA
"ERR182053",NA,NA
"ERR181809",NA,NA
"ERR182050",NA,NA
"ERR182051",NA,NA
"ERR1034956",NA,NA
"ERR1034592",1,NA
"ERR182018",NA,NA
"ERR176529",NA,NA
"ERR176528",NA,NA
"ERR216911",NA,NA
"ERR216917",NA,NA
"ERR182054",NA,NA
"ERR216915",NA,NA
"ERR216914",NA,NA
"ERR176521",NA,NA
"ERR176520",NA,NA
"ERR176523",NA,NA
"ERR176522",NA,NA
"ERR176525",NA,NA
"ERR176524",NA,NA
"ERR176527",NA,NA
"ERR1034598",1,NA
"ERR760876",NA,NA
"ERR1035215",NA,0
"ERR1034595",1,NA
"ERR212019",NA,NA
"ERR1034594",1,NA
"ERR212012",NA,NA
"ERR212013",NA,NA
"ERR212010",NA,NA
"ERR212011",NA,NA
"ERR212016",NA,NA
"ERR1034597",1,NA
"ERR212014",NA,NA
"ERR190341",NA,NA
"SRR671780",NA,NA
"ERR108159",NA,0
"ERR108158",NA,0
"ERR108155",NA,0
"ERR108154",NA,0
"ERR108157",NA,0
"ERR551903",NA,0
"ERR108151",NA,0
"ERR108150",NA,0
"ERR108153",NA,0
"ERR1034590",1,NA
"ERR760888",NA,NA
"ERR552275",NA,0
"ERR760767",NA,NA
"SRR671784",NA,NA
"ERR027462",NA,NA
"ERR760745",NA,NA
"ERR760875",NA,NA
"ERR1035216",NA,NA
"ERR245694",NA,NA
"ERR245695",NA,NA
"ERR245696",NA,NA
"ERR245697",NA,NA
"ERR245690",NA,NA
"ERR245691",NA,NA
"ERR245692",NA,NA
"ERR245693",NA,NA
"ERR245698",NA,NA
"ERR245699",NA,NA
"ERR1035211",NA,NA
"ERR221579",NA,NA
"ERR760840",NA,NA
"ERR760873",NA,NA
"ERR176694",NA,NA
"ERR1034915",NA,NA
"ERR181800",NA,NA
"ERR1035210",NA,NA
"ERR245646",NA,NA
"ERR757146",NA,NA
"ERR181801",NA,NA
"ERR760871",NA,NA
"ERR181826",NA,NA
"ERR181827",NA,NA
"ERR181825",NA,NA
"ERR181822",NA,NA
"ERR181823",NA,NA
"ERR181821",NA,NA
"ERR181828",NA,NA
"ERR181829",NA,NA
"ERR245678",NA,NA
"ERR245679",NA,NA
"ERR245672",NA,NA
"ERR245673",NA,NA
"ERR245670",NA,NA
"ERR245676",NA,NA
"ERR245677",NA,NA
"ERR245674",NA,NA
"ERR126616",NA,NA
"ERR126617",NA,NA
"ERR1034896",NA,NA
"ERR1034897",NA,NA
"ERR126612",NA,NA
"ERR1034891",NA,NA
"ERR126610",NA,NA
"ERR1034893",NA,NA
"ERR1034898",NA,NA
"ERR1034899",NA,NA
"ERR126619",NA,NA
"ERR181958",NA,NA
"ERR181959",NA,NA
"ERR181952",NA,NA
"ERR181953",NA,NA
"ERR181950",NA,NA
"ERR181951",NA,NA
"ERR181956",NA,NA
"ERR181957",NA,NA
"ERR181954",NA,NA
"ERR181955",NA,NA
"ERR551575",NA,NA
"ERR551577",NA,0
"ERR161042",NA,NA
"ERR161043",NA,NA
"ERR1035161",NA,NA
"ERR161041",NA,NA
"ERR1035167",NA,NA
"ERR161047",NA,NA
"ERR1035165",NA,NA
"ERR1035164",NA,NA
"ERR1034960",NA,NA
"ERR1034961",NA,NA
"ERR1034962",NA,NA
"ERR161049",NA,NA
"ERR1034964",NA,NA
"ERR1034965",NA,NA
"ERR1034966",NA,NA
"ERR1034967",NA,NA
"ERR1034631",NA,NA
"ERR1034635",NA,NA
"ERR1034636",NA,NA
"ERR1035105",NA,NA
"ERR1035104",NA,NA
"ERR1035107",NA,NA
"ERR1035106",NA,NA
"ERR1035101",NA,NA
"ERR1035124",NA,NA
"ERR1035100",NA,NA
"SRR671804",NA,NA
"SRR671805",NA,NA
"SRR671806",NA,NA
"SRR671771",NA,NA
"SRR671776",NA,NA
"SRR671777",NA,NA
"SRR671774",NA,NA
"SRR671803",NA,NA
"SRR671778",NA,NA
"SRR671779",NA,NA
"SRR671808",NA,NA
"SRR671809",NA,NA
"ERR176662",NA,NA
"ERR176663",NA,NA
"ERR176660",NA,NA
"ERR176661",NA,NA
"ERR176666",NA,NA
"ERR176667",NA,NA
"ERR176665",NA,NA
"ERR176669",NA,NA
"ERR760879",NA,NA
"ERR171128",NA,0
"ERR171129",NA,0
"ERR036188",NA,NA
"ERR036189",NA,NA
"ERR036186",NA,NA
"ERR036187",NA,NA
"ERR760601",NA,NA
"ERR760603",NA,NA
"ERR181783",NA,NA
"ERR181782",NA,NA
"ERR181781",NA,NA
"ERR181780",NA,NA
"ERR181787",NA,NA
"ERR181786",NA,NA
"ERR181785",NA,NA
"ERR181784",NA,NA
"ERR181789",NA,NA
"ERR181788",NA,NA
"ERR760604",NA,NA
"ERR176796",NA,NA
"ERR176797",NA,NA
"ERR176794",NA,NA
"ERR176795",NA,NA
"ERR176790",NA,NA
"ERR176791",NA,NA
"ERR212153",NA,NA
"ERR212157",NA,NA
"ERR212156",NA,NA
"ERR176798",NA,NA
"ERR176799",NA,NA
"ERR551021",NA,0
"ERR182009",NA,NA
"ERR190364",NA,NA
"ERR216905",NA,NA
"ERR176538",NA,NA
"ERR176539",NA,NA
"ERR216900",NA,NA
"ERR216902",NA,NA
"ERR553080",NA,0
"ERR176532",NA,NA
"ERR176533",NA,NA
"ERR176530",NA,NA
"ERR176531",NA,NA
"ERR176536",NA,NA
"ERR176537",NA,NA
"ERR176534",NA,NA
"ERR176535",NA,NA
"ERR163929",NA,NA
"ERR163928",NA,NA
"ERR553237",NA,NA
"ERR212029",NA,NA
"ERR212028",NA,NA
"ERR212027",NA,NA
"ERR212025",NA,NA
"ERR212024",NA,NA
"ERR212023",NA,NA
"ERR212022",NA,NA
"ERR212021",NA,NA
"ERR212020",NA,NA
"ERR108148",NA,0
"ERR108149",NA,0
"ERR108146",NA,0
"ERR108147",NA,0
"ERR108144",NA,0
"ERR108145",NA,0
"ERR108142",NA,0
"ERR108143",NA,0
"ERR108140",NA,0
"ERR108141",NA,0
"ERR027447",NA,1
"ERR221548",NA,NA
"ERR027445",NA,NA
"ERR181769",NA,NA
"ERR181768",NA,NA
"ERR181761",NA,NA
"ERR181760",NA,NA
"ERR181763",NA,NA
"ERR181762",NA,NA
"ERR181764",NA,NA
"ERR181767",NA,NA
"ERR181766",NA,NA
"ERR245805",NA,NA
"ERR245804",NA,NA
"ERR245807",NA,NA
"ERR245806",NA,NA
"ERR760741",NA,NA
"ERR245800",NA,NA
"ERR245803",NA,NA
"ERR245802",NA,NA
"ERR245808",NA,NA
"ERR1035204",NA,0
"ERR1034883",NA,NA
"ERR760866",NA,NA
"ERR760885",NA,NA
"ERR027448",NA,1
"ERR760855",NA,NA
"ERR760861",NA,NA
"ERR1035202",NA,0
"ERR760779",NA,NA
"ERR126599",NA,NA
"ERR126598",NA,NA
"ERR1035286",NA,NA
"ERR1035287",NA,NA
"ERR1035284",NA,NA
"ERR1035285",NA,NA
"ERR1035282",NA,NA
"ERR1035283",NA,NA
"ERR1035280",NA,NA
"ERR1035281",NA,NA
"ERR181813",NA,NA
"ERR181812",NA,NA
"ERR181811",NA,NA
"ERR181810",NA,NA
"ERR181817",NA,NA
"ERR181816",NA,NA
"ERR1035288",NA,NA
"ERR1035289",NA,NA
"ERR1035031",NA,NA
"ERR760597",NA,NA
"ERR760742",NA,NA
"ERR182049",NA,NA
"ERR182048",NA,NA
"ERR1034889",NA,NA
"ERR126628",NA,NA
"ERR760862",NA,NA
"ERR245649",NA,NA
"ERR245648",NA,NA
"ERR126623",NA,NA
"ERR182040",NA,NA
"ERR182043",NA,NA
"ERR126620",NA,NA
"ERR126627",NA,NA
"ERR126626",NA,NA
"ERR182047",NA,NA
"ERR126624",NA,NA
"ERR190338",NA,NA
"ERR760756",NA,NA
"ERR1036289",NA,NA
"SRR057768",NA,NA
"ERR181969",NA,NA
