"id","isoniazid"
"ERR760910",1
"ERR760913",1
"ERR760919",1
"ERR760918",1
"ERR760889",1
"ERR1035040",0
"ERR245734",0
"ERR1035119",0
"ERR171148",0
"ERR171149",0
"ERR171146",0
"ERR171147",0
"ERR171144",0
"ERR171145",0
"ERR171142",0
"ERR171143",0
"ERR171141",0
"ERR1035043",1
"ERR1035044",0
"ERR1035045",0
"ERR760829",1
"ERR760828",1
"ERR161163",0
"ERR760821",1
"ERR760823",1
"SRR057610",0
"ERR760825",1
"ERR760824",1
"ERR760827",1
"ERR1034968",1
"ERR1034969",1
"SRR671758",1
"SRR671759",1
"ERR1035160",0
"SRR671750",1
"SRR671751",1
"SRR671752",1
"SRR671753",1
"SRR671754",1
"SRR671755",1
"SRR671756",1
"SRR671757",1
"ERR176510",0
"ERR176511",0
"ERR176512",0
"ERR176513",1
"ERR176514",0
"ERR176515",0
"ERR176519",0
"ERR1035169",1
"ERR1034963",1
"ERR212045",0
"ERR212044",0
"ERR036238",0
"ERR036239",0
"ERR212041",0
"ERR212040",0
"ERR212043",0
"ERR036232",0
"ERR036233",0
"ERR036230",0
"ERR036231",0
"ERR036236",0
"ERR212048",0
"ERR036234",1
"ERR036235",0
"ERR108164",0
"ERR108165",0
"ERR108166",0
"ERR221615",0
"ERR108160",0
"ERR108161",0
"ERR108162",0
"ERR108163",0
"ERR108168",0
"ERR760905",1
"ERR553177",0
"ERR181748",0
"ERR181747",0
"ERR181746",0
"ERR181745",0
"ERR181743",0
"ERR181741",0
"ERR181740",0
"ERR760832",1
"ERR760785",1
"ERR760787",1
"ERR1035053",0
"ERR245711",0
"ERR245710",0
"ERR245713",0
"ERR245712",0
"ERR245715",0
"ERR245714",0
"ERR245717",0
"ERR245719",0
"ERR245718",1
"ERR552890",0
"ERR108182",0
"ERR108183",0
"ERR108180",0
"ERR108181",0
"ERR108186",0
"ERR212047",0
"ERR108184",0
"ERR108185",0
"ERR245829",1
"ERR212046",0
"ERR245827",0
"ERR245826",0
"ERR221572",0
"ERR757185",1
"ERR760610",1
"ERR190365",1
"ERR1036296",1
"ERR1034754",1
"ERR212049",0
"ERR552967",0
"ERR1035354",1
"ERR1035355",1
"ERR1035356",1
"ERR1035357",1
"ERR1035350",1
"ERR1035351",1
"ERR1035352",1
"ERR1035353",1
"ERR221578",0
"ERR1035358",1
"ERR1035359",1
"ERR221614",0
"ERR181905",0
"ERR181904",0
"ERR181907",1
"ERR181906",0
"ERR181901",0
"ERR181900",0
"ERR181903",0
"ERR181902",0
"ERR221612",0
"ERR181909",1
"ERR181908",0
"ERR1035138",1
"ERR1035139",1
"ERR760809",1
"ERR161019",0
"ERR161018",0
"ERR161015",0
"ERR1035131",0
"ERR1035132",1
"ERR161016",0
"ERR1035134",0
"ERR1035135",0
"ERR161013",0
"ERR161012",0
"ERR1034991",0
"ERR1034990",1
"ERR1034993",1
"ERR1034992",1
"ERR1034995",1
"ERR1034994",1
"ERR1034997",1
"ERR1034996",1
"ERR1034999",1
"ERR1034998",1
"ERR019569",0
"ERR019562",1
"ERR019565",0
"ERR019564",1
"ERR019567",1
"ERR1035130",0
"ERR182003",0
"ERR182002",0
"ERR552633",0
"ERR161120",0
"ERR161123",0
"ERR161122",0
"ERR1035008",0
"ERR1035009",1
"ERR161127",0
"ERR161129",0
"ERR161128",0
"ERR1035006",1
"ERR1035007",1
"ERR1035000",1
"ERR1035001",1
"ERR1035002",1
"ERR212111",0
"ERR037550",0
"ERR037551",0
"ERR037552",0
"ERR037553",0
"ERR037554",0
"ERR037555",0
"SRR671773",0
"ERR176635",0
"ERR176634",0
"ERR176637",0
"ERR176636",0
"ERR176631",0
"ERR176630",0
"ERR176633",0
"ERR176632",0
"ERR760906",1
"ERR760907",1
"ERR760904",1
"SRR671807",1
"ERR760902",1
"ERR760903",1
"ERR760901",1
"SRR671800",0
"ERR1035238",1
"SRR671801",1
"SRR671802",0
"ERR1034979",1
"SRR671775",0
"ERR760857",1
"ERR760781",1
"ERR1034819",1
"ERR176743",0
"ERR176742",0
"ERR176745",0
"ERR176744",0
"ERR176747",0
"ERR176746",0
"ERR176749",0
"ERR176748",0
"ERR760836",1
"ERR760835",1
"ERR845329",1
"SRR671729",0
"SRR671728",1
"SRR671725",1
"SRR671724",1
"SRR671727",1
"SRR671726",1
"SRR671721",1
"SRR671720",1
"SRR671723",0
"SRR671722",1
"ERR221595",0
"ERR221594",0
"ERR221597",0
"ERR221596",1
"ERR221591",0
"ERR221590",0
"ERR221593",0
"ERR221592",0
"ERR221599",0
"ERR221598",0
"ERR176565",0
"ERR176564",0
"ERR176567",0
"ERR176566",0
"ERR176561",0
"ERR176563",0
"ERR176562",0
"ERR1034802",1
"ERR176569",0
"ERR1034748",1
"ERR1036277",NA
"SRR058399",0
"ERR212056",0
"ERR212057",0
"ERR212054",1
"ERR212055",0
"ERR212053",0
"ERR036209",0
"ERR036208",0
"ERR036206",0
"ERR036205",0
"ERR036204",0
"ERR036203",1
"ERR036202",0
"ERR036201",0
"ERR036200",0
"ERR1034822",NA
"ERR1036274",1
"ERR1034825",NA
"ERR1034824",NA
"ERR1035050",0
"ERR1034827",NA
"ERR760786",1
"ERR760751",1
"ERR1034826",1
"ERR1034919",1
"ERR1036275",1
"ERR1035099",1
"ERR757161",1
"ERR181751",1
"ERR181752",0
"ERR181753",0
"ERR181754",0
"ERR181755",0
"ERR181756",0
"ERR181757",0
"ERR181758",0
"ERR181759",0
"ERR1034918",1
"ERR182056",0
"ERR1035093",0
"ERR760788",1
"ERR1035092",1
"ERR182057",0
"ERR245763",0
"ERR1034970",1
"ERR1034749",1
"ERR1035200",1
"ERR245769",0
"ERR245702",0
"ERR245703",0
"ERR245700",0
"ERR245701",0
"ERR245707",0
"ERR245704",0
"ERR245705",0
"ERR245708",0
"ERR245709",0
"ERR038739",1
"ERR182055",0
"ERR1034813",NA
"ERR245838",1
"ERR245839",0
"ERR245834",0
"ERR245835",0
"ERR245836",1
"ERR245837",0
"ERR245830",0
"ERR245831",0
"ERR245832",1
"ERR245833",0
"ERR762352",1
"ERR1034880",1
"ERR757166",1
"ERR1035349",1
"ERR1035348",1
"ERR757167",1
"ERR1035343",1
"ERR1035342",1
"ERR1035341",1
"ERR1035340",1
"ERR1035347",1
"ERR1035346",1
"ERR1035345",1
"ERR1035344",1
"ERR757162",1
"ERR553288",0
"ERR221524",0
"ERR1034838",1
"ERR1034839",1
"ERR757160",1
"ERR760887",1
"ERR1034832",1
"ERR1034833",NA
"ERR1034830",1
"ERR181999",0
"ERR1034836",NA
"ERR1034837",NA
"ERR1034834",NA
"ERR1034835",NA
"ERR181916",0
"ERR181917",0
"ERR181914",0
"ERR181915",0
"ERR181912",0
"ERR181913",0
"ERR181910",0
"ERR181911",0
"ERR760596",1
"ERR181918",0
"ERR181919",0
"ERR760844",1
"ERR181995",0
"ERR1035129",0
"ERR1035128",0
"ERR1035127",1
"ERR1035126",1
"ERR1035125",0
"SRR057660",0
"ERR1035123",0
"ERR1035122",1
"ERR1035121",0
"ERR1035120",0
"ERR757175",1
"ERR757174",1
"ERR757177",1
"ERR757176",1
"ERR757171",1
"ERR757173",1
"ERR757172",1
"ERR760599",1
"ERR190356",0
"ERR757178",1
"ERR163998",0
"ERR019572",1
"ERR019573",0
"ERR019570",0
"ERR163999",0
"ERR019574",0
"ERR019575",1
"ERR163996",0
"SRR671830",0
"ERR552236",0
"ERR760735",1
"ERR190357",0
"ERR760737",1
"ERR161132",0
"ERR161133",0
"ERR161130",0
"ERR161131",0
"ERR161136",0
"ERR161137",0
"ERR161134",0
"ERR552623",0
"ERR190354",0
"ERR161138",1
"ERR161139",0
"ERR552629",0
"ERR037525",0
"ERR037524",0
"ERR037527",0
"ERR037526",0
"ERR552408",0
"ERR037520",0
"ERR037523",0
"ERR037522",1
"ERR176626",0
"ERR176627",0
"ERR176624",1
"ERR176625",0
"ERR176622",0
"ERR176623",0
"ERR176620",0
"ERR176621",0
"ERR221527",0
"ERR190355",1
"ERR1034797",0
"ERR1034796",0
"ERR1034795",0
"ERR1034914",1
"ERR1034794",1
"ERR171164",0
"ERR171165",0
"ERR171160",0
"ERR171161",0
"ERR171162",0
"ERR171163",0
"ERR552714",0
"ERR212098",0
"ERR212099",0
"ERR760753",1
"ERR221528",0
"ERR221529",0
"ERR176752",1
"ERR176753",0
"ERR176750",0
"ERR176756",0
"ERR176757",0
"ERR176754",0
"ERR176755",0
"ERR176758",0
"ERR176759",0
"ERR760803",1
"ERR760802",1
"ERR760801",1
"ERR760800",1
"ERR1034690",1
"ERR760877",1
"ERR190350",0
"SRR671738",1
"SRR671739",1
"SRR671736",1
"SRR671737",1
"SRR671734",1
"SRR671735",1
"SRR671732",1
"SRR671733",1
"SRR671730",0
"SRR671731",1
"ERR221586",0
"ERR221587",0
"ERR221584",0
"ERR221582",0
"ERR221580",0
"ERR221581",0
"ERR190351",0
"ERR1035049",0
"ERR176576",0
"ERR176577",0
"ERR176574",0
"ERR176575",0
"ERR176572",0
"ERR176573",0
"ERR176570",0
"ERR176571",0
"ERR176578",0
"ERR176579",0
"ERR212069",0
"ERR212068",0
"ERR212063",0
"ERR221526",0
"ERR212060",0
"ERR212067",0
"ERR212066",0
"ERR212065",0
"ERR212064",0
"ERR036210",0
"ERR036212",0
"ERR036213",0
"ERR036214",0
"ERR036216",0
"ERR036217",0
"ERR036218",0
"ERR036219",0
"ERR1034821",1
"ERR553115",0
"ERR1035066",1
"ERR553111",0
"ERR1035067",0
"ERR1034820",NA
"ERR1035064",0
"ERR181725",0
"ERR181724",0
"ERR181727",1
"ERR181726",0
"ERR181721",0
"ERR181720",0
"ERR181723",0
"ERR181722",0
"ERR1035062",1
"ERR181729",0
"ERR181728",0
"ERR1035063",1
"ERR1035060",1
"ERR1034823",NA
"ERR1035061",1
"ERR1035142",0
"ERR216907",0
"ERR1035068",1
"ERR1035069",1
"ERR760797",1
"ERR176613",0
"ERR176612",0
"ERR216903",0
"ERR176611",0
"ERR245737",0
"ERR245736",0
"ERR245735",0
"ERR176610",0
"ERR245733",1
"ERR245732",0
"ERR245731",0
"ERR245730",0
"ERR037532",0
"ERR245739",0
"ERR037533",0
"ERR037530",0
"ERR216908",0
"ERR037531",0
"ERR216909",0
"ERR760924",1
"ERR245828",0
"ERR760925",1
"ERR760795",1
"ERR190369",0
"ERR190368",0
"ERR760754",1
"ERR1034759",1
"ERR1034758",1
"ERR182005",0
"ERR182004",0
"ERR182007",0
"ERR182006",0
"ERR182001",0
"ERR182000",0
"ERR1035338",1
"ERR1035339",1
"ERR1035336",1
"ERR1035337",1
"ERR1035334",1
"ERR1035335",1
"ERR1035332",1
"ERR1035333",1
"ERR1035330",1
"ERR1035331",1
"ERR1035168",0
"ERR190349",0
"ERR760793",1
"ERR1034829",NA
"ERR1034828",NA
"ERR181929",0
"ERR181928",0
"ERR181923",0
"ERR181922",0
"ERR181921",1
"ERR181920",0
"ERR181927",0
"ERR181926",0
"ERR181925",0
"ERR181924",0
"ERR190348",0
"ERR760792",1
"ERR161032",0
"ERR161031",0
"ERR161030",0
"ERR161036",0
"ERR161035",0
"ERR161038",0
"ERR1035242",1
"ERR1035243",1
"ERR1035240",1
"ERR1035241",1
"ERR1035246",1
"ERR1035247",1
"ERR1035244",1
"ERR1035245",1
"ERR1035248",0
"ERR1035249",0
"ERR757168",1
"ERR757169",1
"ERR757179",1
"ERR760790",1
"ERR190345",0
"ERR760794",1
"ERR161107",0
"ERR161106",0
"ERR161105",1
"ERR161104",0
"ERR161103",0
"ERR161102",0
"ERR161101",0
"ERR161100",0
"ERR760748",1
"ERR760749",1
"ERR161109",0
"ERR161108",0
"ERR037536",0
"ERR037537",0
"ERR037534",0
"ERR037535",0
"ERR176617",0
"ERR176616",1
"ERR176615",0
"ERR176614",0
"ERR190344",0
"ERR212039",0
"ERR176619",0
"ERR176618",0
"ERR760920",1
"ERR760921",1
"ERR037538",0
"ERR037539",0
"ERR552360",0
"ERR552368",0
"ERR190347",1
"ERR040123",1
"ERR757150",1
"ERR760764",1
"ERR760783",1
"ERR176767",0
"ERR760811",1
"ERR176765",1
"ERR176764",0
"ERR760814",1
"ERR176762",0
"ERR176761",0
"ERR176760",0
"ERR212180",0
"ERR212181",0
"ERR176769",0
"ERR176768",0
"ERR1034685",1
"ERR1034684",1
"ERR1034687",1
"ERR1034686",0
"ERR1034681",1
"ERR1034680",1
"ERR1034683",1
"ERR1034682",1
"ERR1034689",0
"ERR1034688",0
"ERR245782",0
"ERR1035214",1
"ERR1035217",1
"ERR176819",0
"ERR176818",0
"ERR176549",0
"ERR176548",0
"ERR176811",0
"ERR176810",0
"ERR176813",0
"ERR176812",0
"ERR176815",0
"ERR176546",0
"ERR176545",0
"ERR176544",0
"ERR760822",1
"ERR1035213",1
"ERR212078",1
"ERR212079",0
"ERR212075",0
"ERR212077",0
"ERR212070",0
"ERR552184",0
"ERR212072",0
"ERR212073",0
"SRR671826",1
"SRR671827",0
"ERR190342",0
"SRR671824",1
"SRR671825",1
"SRR671822",1
"SRR671791",1
"ERR760894",1
"SRR671820",1
"SRR671793",0
"ERR760784",1
"ERR760812",1
"ERR181736",0
"ERR181737",0
"ERR181734",0
"ERR1034721",0
"ERR181732",0
"ERR181733",0
"ERR181730",0
"ERR181731",0
"ERR1034726",1
"ERR181738",0
"ERR181739",0
"ERR760755",1
"SRR058420",0
"ERR760826",1
"ERR760818",1
"ERR760870",1
"ERR1034928",1
"ERR1034728",0
"ERR1034929",1
"ERR760909",1
"ERR190353",0
"ERR553035",0
"ERR245728",0
"ERR245729",0
"ERR1034927",1
"ERR245720",0
"ERR245721",0
"ERR245722",0
"ERR245723",0
"ERR245724",0
"ERR245725",1
"ERR245726",0
"ERR245727",0
"ERR1034831",NA
"ERR1034922",1
"ERR1034923",0
"ERR551079",0
"ERR760851",1
"ERR551071",0
"ERR550738",0
"ERR760758",1
"ERR182016",0
"ERR182017",0
"ERR182015",0
"ERR1035329",1
"ERR1035328",1
"ERR182010",0
"ERR182011",0
"ERR1035325",1
"ERR1035324",1
"ERR1035327",1
"ERR1035326",1
"ERR1035321",1
"ERR1035320",1
"ERR551678",0
"ERR1035322",1
"ERR245747",1
"ERR760886",1
"ERR1035015",1
"ERR181938",0
"ERR181939",0
"ERR181934",1
"ERR181935",0
"ERR181936",0
"ERR181937",0
"ERR181930",1
"ERR181931",0
"ERR181932",1
"ERR181933",1
"ERR245741",1
"ERR161024",0
"ERR161025",0
"ERR161026",0
"ERR161027",1
"ERR211996",0
"ERR161021",0
"ERR161022",0
"ERR161023",0
"ERR757152",1
"ERR211998",1
"ERR211999",0
"ERR161028",0
"ERR161029",0
"ERR1035251",1
"ERR1035250",0
"ERR1035253",1
"ERR1035252",1
"ERR1035255",0
"ERR1035254",1
"ERR1035257",0
"ERR1035256",0
"ERR1035259",1
"ERR1035258",1
"ERR019551",1
"ERR019552",1
"ERR019553",1
"ERR019556",1
"ERR019557",1
"ERR019558",0
"ERR019559",1
"ERR845328",1
"ERR1035136",0
"ERR760816",1
"ERR1035137",0
"ERR161118",0
"ERR161119",0
"ERR161110",0
"ERR161111",0
"ERR161113",0
"ERR161114",0
"ERR161115",0
"ERR161116",0
"ERR161117",0
"ERR1035075",1
"ERR176543",1
"ERR1035077",1
"ERR1035076",1
"ERR1035071",0
"ERR1035070",1
"ERR1035073",1
"ERR176542",0
"ERR1035079",1
"ERR176541",0
"ERR176604",0
"ERR176605",1
"ERR176606",0
"ERR176540",0
"ERR176600",0
"ERR176601",0
"ERR176602",0
"ERR176603",0
"ERR176608",0
"ERR176609",0
"ERR176814",0
"ERR176817",0
"ERR760799",1
"ERR176816",0
"ERR552219",1
"ERR1034857",NA
"ERR161200",0
"ERR161201",0
"ERR161203",0
"ERR176770",0
"ERR176772",0
"ERR176773",0
"ERR176774",0
"ERR176775",0
"ERR176776",0
"ERR176777",0
"ERR760865",1
"ERR760867",1
"ERR760860",1
"ERR760863",1
"ERR760869",1
"ERR757188",1
"ERR551088",0
"ERR037509",0
"ERR037508",0
"ERR037503",0
"ERR037502",0
"ERR037500",0
"ERR037507",0
"SRR671719",1
"ERR037505",0
"ERR037504",0
"ERR027458",1
"ERR176808",0
"ERR176809",1
"ERR176558",0
"ERR176559",0
"ERR176802",0
"ERR176555",1
"ERR176800",0
"ERR176557",0
"ERR176550",0
"ERR176807",0
"ERR176804",0
"ERR176805",0
"ERR163989",0
"ERR163985",0
"ERR163984",1
"ERR163987",0
"ERR163986",0
"ERR163981",0
"ERR163980",0
"ERR163983",0
"ERR163982",0
"ERR212081",0
"ERR212080",0
"ERR212083",0
"ERR212085",0
"ERR212084",0
"ERR212087",0
"ERR212086",0
"ERR212089",0
"ERR212088",1
"ERR1034786",1
"ERR1034787",1
"ERR1034780",0
"ERR1034781",0
"ERR1034782",0
"ERR1034783",1
"ERR027450",1
"ERR027451",1
"ERR027452",1
"ERR027454",1
"ERR212071",0
"ERR027456",1
"ERR181709",0
"ERR181708",0
"ERR181703",0
"ERR181702",0
"ERR181701",0
"ERR181700",0
"ERR181707",0
"ERR181706",0
"ERR181705",0
"ERR181704",0
"ERR553007",0
"ERR216980",0
"ERR216982",0
"ERR757164",1
"ERR245759",1
"ERR245758",0
"ERR245755",0
"ERR245754",0
"ERR245757",1
"ERR245756",0
"ERR245751",0
"ERR245750",0
"ERR245753",0
"ERR245752",0
"ERR757165",1
"ERR1035178",1
"ERR760768",1
"ERR1035004",1
"ERR182028",0
"ERR1035005",1
"ERR182023",0
"ERR182022",0
"ERR182021",0
"ERR182020",0
"ERR182027",0
"ERR182026",0
"ERR182025",0
"ERR182024",0
"ERR1035310",1
"ERR1035311",1
"ERR1035312",1
"ERR1035313",1
"ERR1035314",1
"ERR1035315",1
"ERR1035316",1
"ERR1035317",1
"ERR1035318",1
"ERR1035319",1
"ERR760760",1
"ERR040118",0
"ERR1034803",1
"ERR037499",0
"ERR1034801",0
"ERR1034800",0
"ERR1034805",1
"ERR037498",0
"ERR760750",1
"ERR176639",0
"ERR176638",0
"ERR757148",1
"ERR221525",0
"ERR550691",0
"ERR1035264",1
"ERR1035265",1
"ERR1035266",1
"ERR1035267",1
"ERR1035260",1
"ERR1035261",1
"ERR1035262",1
"ERR1035263",1
"ERR1035268",1
"ERR1035269",1
"ERR190346",0
"ERR037495",0
"ERR037494",0
"ERR190343",0
"ERR552414",0
"ERR1035048",1
"ERR212110",0
"ERR161169",0
"ERR161168",0
"SRR057619",0
"ERR161165",0
"ERR161164",0
"ERR161167",0
"ERR161166",0
"ERR161161",0
"ERR161160",0
"SRR671859",0
"ERR161162",0
"ERR760852",1
"ERR760900",1
"ERR181819",0
"ERR181818",0
"ERR1036278",NA
"ERR760789",1
"ERR1035047",0
"ERR552743",0
"ERR760908",1
"ERR757147",1
"ERR1034791",1
"ERR176709",1
"ERR176708",0
"ERR760782",1
"ERR176705",0
"ERR176707",0
"ERR176706",0
"ERR176701",0
"ERR176700",0
"ERR176703",0
"ERR760874",1
"ERR760872",1
"ERR181815",1
"ERR182008",0
"ERR760595",1
"ERR181814",0
"ERR760878",1
"ERR212002",0
"ERR037518",1
"ERR037519",0
"ERR037514",0
"ERR037515",0
"ERR037516",0
"ERR037517",0
"ERR037510",0
"ERR037511",0
"ERR037512",0
"ERR037513",0
"ERR845303",1
"ERR845305",1
"ERR845306",1
"ERR845307",1
"ERR1034774",1
"SRR671871",0
"SRR671870",0
"SRR671873",0
"SRR671872",0
"SRR671875",0
"SRR671874",0
"SRR671877",0
"SRR671876",0
"SRR671879",0
"SRR671878",0
"ERR163995",0
"ERR163992",0
"ERR163993",0
"ERR163990",0
"ERR163991",0
"ERR212092",0
"ERR212093",0
"ERR036249",1
"ERR036248",0
"ERR212096",0
"ERR212097",0
"ERR212094",0
"ERR212095",0
"ERR036243",0
"ERR036242",0
"ERR036241",0
"ERR036240",0
"ERR036247",0
"ERR036246",0
"ERR036245",0
"ERR036244",0
"ERR176499",0
"ERR176498",0
"ERR176495",0
"ERR176494",0
"ERR176497",0
"ERR176496",0
"ERR176491",0
"ERR176490",0
"ERR176493",0
"ERR176492",0
"ERR1036293",NA
"ERR1034888",NA
"ERR760831",1
"ERR212017",1
"ERR181718",0
"ERR181719",0
"ERR181714",0
"ERR181715",0
"ERR181716",1
"ERR181717",0
"ERR181710",1
"ERR181713",0
"ERR182041",0
"ERR221553",0
"ERR221552",0
"ERR221555",0
"ERR221554",0
"ERR221557",0
"ERR221556",0
"ERR221559",0
"ERR221558",0
"ERR1034881",NA
"ERR182042",0
"ERR182045",0
"ERR182044",0
"ERR1034885",NA
"ERR760883",1
"ERR182046",0
"ERR553010",0
"SRR058081",0
"ERR216979",0
"SRR671840",1
"ERR760882",1
"SRR671841",1
"SRR671842",1
"SRR671843",1
"ERR245748",0
"ERR245749",0
"ERR245746",0
"SRR671844",1
"ERR245744",0
"ERR245745",0
"ERR245742",0
"ERR245743",0
"SRR671845",1
"ERR760881",1
"SRR671846",0
"SRR671847",1
"ERR760838",1
"ERR245846",0
"ERR181688",0
"ERR760880",1
"SRR058402",0
"SRR058401",0
"SRR058400",0
"ERR181676",0
"ERR181689",0
"ERR1035041",1
"ERR182038",0
"ERR182039",0
"ERR760833",1
"ERR182034",0
"ERR182035",0
"ERR182036",0
"ERR182037",0
"ERR182030",0
"ERR182031",0
"ERR182032",0
"ERR1035307",1
"ERR1035306",1
"ERR1035305",1
"ERR1035304",1
"ERR1035303",1
"ERR1035302",1
"ERR1035301",1
"ERR1035300",1
"ERR1035042",1
"ERR1035309",1
"ERR1035308",1
"ERR760834",1
"ERR757170",1
"ERR1034876",1
"ERR1034877",NA
"ERR1034874",1
"ERR1034875",0
"ERR1034872",NA
"ERR1034873",NA
"ERR1034870",NA
"ERR1034871",1
"ERR1034878",NA
"ERR1034879",NA
"ERR1035279",1
"ERR1035278",1
"ERR1035273",1
"ERR1035272",1
"ERR1035271",1
"ERR1035270",1
"ERR1035277",1
"ERR1035276",1
"ERR1035275",1
"ERR1035274",1
"ERR760859",1
"ERR760864",1
"ERR1034908",1
"ERR1034909",NA
"ERR760837",1
"ERR1034902",NA
"ERR1034903",1
"ERR1034900",NA
"ERR1034901",NA
"ERR1034906",NA
"ERR1034907",NA
"ERR1034904",NA
"ERR1034905",1
"ERR221532",0
"ERR1035046",1
"ERR161178",0
"ERR161179",0
"ERR161176",0
"ERR161177",0
"ERR1035055",0
"ERR161175",0
"ERR161172",0
"ERR1035052",0
"ERR1035051",0
"ERR161171",0
"ERR221531",0
"ERR212142",0
"ERR181683",0
"ERR245688",0
"ERR221530",0
"ERR551311",1
"ERR1035059",0
"ERR1035058",1
"ERR1035057",1
"ERR1035056",0
"ERR190410",0
"ERR760912",1
"ERR760849",1
"ERR1035054",1
"ERR176718",0
"ERR176719",0
"ERR176716",0
"ERR176717",0
"ERR176714",0
"ERR176715",0
"ERR176712",0
"ERR176713",0
"ERR176710",0
"ERR176711",0
"ERR1034650",1
"ERR1034651",1
"ERR190329",0
"ERR190328",0
"ERR1035116",0
"ERR1035117",0
"ERR757163",1
"ERR1035114",0
"ERR1035115",0
"ERR1035112",0
"ERR1035113",0
"ERR176820",0
"ERR176821",0
"ERR176822",0
"ERR550917",0
"ERR176824",0
"ERR176825",0
"ERR176826",0
"ERR176827",0
"ERR176828",1
"ERR176829",0
"ERR1034978",1
"SRR671862",1
"SRR671863",1
"SRR671860",0
"SRR671861",1
"SRR671866",1
"SRR671867",1
"SRR671864",1
"SRR671865",1
"SRR671868",1
"SRR671869",1
"ERR1034972",1
"ERR1034971",1
"ERR176488",0
"ERR176489",0
"ERR176486",0
"ERR176487",0
"ERR176484",0
"ERR176485",0
"ERR176483",0
"ERR176480",0
"ERR176481",0
"ERR1035133",1
"ERR760884",1
"ERR1034757",1
"ERR1034790",1
"ERR212139",0
"ERR221543",0
"ERR221540",0
"ERR221546",0
"ERR221547",0
"ERR221545",0
"ERR212131",0
"ERR212130",0
"ERR212133",0
"ERR212132",0
"ERR212135",0
"ERR212134",0
"ERR212137",0
"ERR212136",0
"ERR760598",1
"ERR757159",1
"ERR1034755",1
"ERR212007",0
"ERR216968",0
"ERR163949",0
"ERR1035227",1
"ERR163941",0
"ERR163940",0
"ERR163943",0
"ERR163942",0
"ERR163945",0
"ERR163944",0
"ERR163947",0
"ERR163946",0
"ERR245773",0
"ERR245772",0
"ERR245771",0
"ERR245770",0
"ERR245777",1
"ERR245776",0
"ERR245775",0
"ERR245774",0
"ERR245779",0
"ERR245778",0
"ERR1034753",1
"ERR553326",0
"ERR553324",0
"SRR058418",0
"SRR058419",0
"SRR058415",0
"SRR058417",0
"ERR212050",0
"ERR212051",0
"ERR212117",0
"ERR1034751",1
"ERR212116",0
"ERR212115",0
"ERR212114",0
"ERR212113",0
"ERR212112",0
"ERR1034750",1
"ERR212058",1
"ERR760612",1
"ERR760830",1
"ERR212059",1
"ERR1034865",1
"ERR1034864",1
"ERR1034867",1
"ERR1034866",1
"ERR1034861",1
"ERR1034860",NA
"ERR1034863",NA
"ERR1034793",0
"ERR1034869",1
"ERR1034868",1
"ERR176806",0
"ERR1035198",1
"ERR1035199",1
"ERR1035196",1
"ERR1035194",1
"ERR1035192",1
"ERR1035193",1
"ERR1035191",1
"ERR550671",0
"ERR245798",0
"ERR1034792",0
"ERR1035208",1
"ERR1035209",1
"ERR245791",0
"ERR1035207",1
"ERR245793",0
"ERR245792",1
"ERR245795",0
"ERR1035203",1
"ERR245797",0
"ERR245796",0
"ERR181893",0
"ERR181892",0
"ERR181891",0
"ERR181890",0
"ERR181896",1
"ERR181895",0
"ERR181894",0
"ERR552817",0
"ERR1034747",1
"ERR181899",0
"ERR181898",0
"ERR161095",0
"ERR161094",0
"ERR161097",0
"ERR161096",0
"ERR161091",0
"ERR161090",0
"ERR161093",0
"ERR161092",0
"ERR1034911",1
"ERR1034910",NA
"ERR1034913",1
"ERR1034912",1
"ERR161099",0
"ERR161098",0
"ERR1034917",1
"ERR1034916",1
"ERR181879",0
"ERR181878",0
"ERR181871",0
"ERR181870",0
"ERR181873",0
"ERR181872",0
"ERR181875",0
"ERR181874",0
"ERR181877",0
"ERR181876",0
"ERR161143",0
"ERR161142",0
"ERR161141",0
"ERR1035021",0
"ERR161147",1
"ERR161146",0
"ERR161145",0
"ERR161144",NA
"ERR161149",0
"ERR161148",0
"ERR126640",0
"ERR126642",1
"SRR671770",1
"ERR1034719",NA
"ERR181691",0
"ERR1034718",0
"ERR1035323",1
"ERR760732",1
"ERR182019",0
"ERR216942",0
"ERR190408",0
"ERR190409",0
"ERR190406",0
"ERR190407",0
"ERR190404",0
"ERR190405",0
"ERR190402",0
"ERR190403",0
"ERR190400",0
"ERR190401",0
"ERR176723",0
"ERR176722",0
"ERR176721",0
"ERR176720",0
"ERR176727",0
"ERR176726",0
"ERR176725",0
"ERR176724",0
"ERR190330",0
"ERR190331",0
"ERR176729",0
"ERR176728",0
"ERR190334",0
"ERR190335",0
"ERR190336",0
"ERR190337",0
"ERR1034715",1
"ERR1034649",1
"ERR1034714",1
"ERR760856",1
"ERR760761",1
"ERR176587",0
"ERR176586",0
"ERR176585",0
"ERR176584",0
"ERR176583",0
"ERR176582",0
"ERR176581",0
"ERR176589",0
"ERR176588",0
"SRR671857",1
"SRR671856",0
"SRR671855",1
"SRR671854",1
"SRR671853",1
"SRR671852",1
"SRR671851",1
"SRR671850",1
"ERR124647",0
"ERR124643",0
"ERR124641",0
"ERR124640",0
"ERR1034814",1
"ERR1034799",1
"ERR1034815",1
"ERR190352",0
"ERR1034882",1
"ERR1034816",NA
"ERR1034817",NA
"ERR1034811",1
"ERR176459",0
"ERR176458",0
"ERR176451",0
"ERR176453",0
"ERR176452",0
"ERR176455",0
